Customer_ID,Payment_Date,Payment_Amount ($)
6043,2025-03-11,487.71
3372,2024-05-28,940.91
2321,2025-01-04,300.74
6655,2024-10-15,421.55
6060,2023-03-28,789.09
3132,2023-11-14,550.56
4579,2025-01-23,551.56
6043,2024-08-01,62.81
5368,2025-01-24,404.61
2818,2024-06-12,278.03
2012,2025-01-05,999.34
2195,2023-08-20,315.27
4538,2023-05-28,885.65
4843,2024-07-08,679.47
4230,2025-03-04,347.51
5010,2023-10-06,548.1
6752,2023-11-19,842.13
4078,2024-06-13,884.53
5868,2024-12-23,168.79
6874,2023-12-07,346.18
2444,2023-07-07,341.87
2298,2024-09-08,51.62
6904,2024-10-27,602.26
2845,2023-06-16,856.27
3016,2023-10-07,387.76
3385,2025-02-28,742.64
3398,2025-03-13,631.42
2554,2023-06-26,381.89
4351,2023-11-12,149.65
6517,2023-08-19,712.23
3270,2023-04-27,856.02
3261,2023-06-13,689.0
2185,2023-04-02,27.7
6564,2023-11-27,224.07
4411,2024-07-14,78.79
6432,2025-01-11,574.68
4210,2023-11-13,758.91
5673,2024-05-05,119.47
6684,2024-07-25,839.95
3882,2023-12-05,559.95
6297,2023-03-27,693.07
2522,2024-07-04,971.69
3888,2024-03-19,92.84
4553,2023-10-09,902.21
5810,2024-11-27,134.84
6884,2023-07-28,399.03
6156,2025-03-11,852.92
6674,2024-07-25,907.19
6417,2023-04-05,511.31
5480,2024-10-09,598.16
3410,2025-03-19,711.07
3695,2024-01-14,834.43
6665,2024-03-13,130.3
2527,2025-03-07,811.97
4661,2025-03-13,486.46
4173,2024-01-10,456.12
6967,2024-11-26,429.66
2280,2024-04-01,514.12
4965,2023-12-22,945.6
5978,2024-04-05,552.72
4670,2024-12-21,953.65
4894,2023-06-24,188.49
3752,2024-10-07,726.89
5982,2024-07-11,814.12
6770,2024-07-01,682.34
4362,2023-11-02,610.85
6428,2024-09-08,569.16
6132,2025-01-04,862.32
3709,2023-10-06,823.43
4687,2024-06-06,131.07
4896,2024-06-07,850.1
6536,2025-02-09,419.93
4777,2023-11-06,261.16
3120,2024-08-17,871.07
4989,2024-10-23,437.7
6260,2023-06-21,810.28
6244,2024-06-01,270.77
2195,2023-06-29,13.89
2663,2024-09-28,500.5
2480,2023-12-04,109.23
6219,2023-06-04,756.83
3424,2023-07-30,283.31
4709,2023-04-11,449.21
5176,2024-09-29,96.16
5815,2024-09-29,293.79
4015,2023-06-23,783.68
5790,2024-05-22,160.07
6806,2025-02-03,650.69
4444,2025-01-19,918.25
2912,2024-08-25,683.04
5214,2023-08-30,812.91
4365,2025-01-04,117.88
5630,2025-03-06,258.22
5473,2024-04-22,895.59
2681,2025-02-03,717.95
6652,2023-09-13,643.16
2610,2023-11-19,667.13
4157,2025-01-06,420.06
5867,2023-10-17,54.11
2372,2023-12-22,786.6
2616,2023-03-28,681.93
4254,2024-01-06,478.08
6943,2023-05-26,900.76
6139,2025-03-15,342.8
2865,2023-12-24,301.38
3269,2023-10-22,874.07
2785,2024-11-08,799.02
6572,2024-07-21,519.83
6179,2024-01-28,139.43
4238,2024-08-05,222.92
6055,2023-12-29,659.67
6896,2025-02-12,391.19
2936,2023-08-26,838.11
5981,2024-02-16,950.46
4339,2023-08-14,807.58
2326,2023-07-11,383.77
3535,2023-12-10,790.8
5481,2024-06-08,357.93
5862,2024-05-28,175.43
3986,2024-12-31,43.06
6933,2023-08-10,391.86
6604,2024-09-04,904.52
4779,2024-08-29,246.6
3271,2024-09-02,214.45
2641,2024-08-20,970.12
6704,2024-02-02,34.75
6079,2023-10-07,787.92
6662,2024-04-30,328.16
3368,2024-02-27,47.11
6043,2024-03-13,918.62
4576,2024-02-14,148.25
5604,2024-07-27,556.26
3582,2023-05-14,281.31
3987,2023-08-30,74.54
4241,2023-09-08,59.42
5967,2024-06-08,124.4
4106,2023-08-30,80.65
2129,2023-06-08,762.95
6802,2024-04-10,490.71
5997,2024-08-03,349.46
2852,2024-02-01,424.19
6104,2023-06-25,929.66
4077,2024-10-02,911.64
4995,2024-06-21,718.52
5745,2024-12-15,885.84
4757,2024-03-23,326.45
3645,2023-08-30,387.3
6372,2025-01-17,617.58
5145,2025-02-26,627.39
2243,2024-03-03,486.88
6086,2024-05-27,406.65
2171,2023-05-09,986.32
2653,2024-02-12,822.91
5513,2024-01-29,440.63
3500,2024-07-23,730.02
4100,2023-11-08,276.87
4159,2024-09-07,109.17
3973,2023-06-10,358.91
5926,2025-03-23,408.94
4259,2024-06-29,26.37
6040,2024-05-30,816.64
4036,2023-11-05,365.6
5272,2024-05-11,584.61
2858,2024-11-28,83.22
5824,2024-01-10,183.25
3050,2024-02-03,890.8
5991,2023-07-24,612.6
2299,2024-08-10,950.78
2924,2024-11-20,998.76
6233,2024-04-29,378.14
6307,2024-12-06,305.82
4800,2023-05-12,859.77
6876,2023-06-05,998.63
6063,2023-06-20,633.34
6046,2023-05-30,797.19
3803,2024-05-07,783.93
4714,2023-08-22,361.79
6507,2025-02-08,578.53
4854,2023-05-25,834.73
4658,2025-01-12,691.23
6523,2023-10-02,30.95
5347,2024-09-12,343.34
3472,2024-06-29,153.03
4950,2023-12-26,240.64
2942,2024-04-17,906.43
3908,2024-05-31,46.52
6838,2023-04-26,227.6
3244,2023-05-01,316.47
6424,2024-08-16,620.72
3467,2023-12-26,538.76
5958,2023-12-12,226.09
3967,2023-12-30,172.6
2376,2023-09-25,244.43
2263,2024-09-14,507.5
6363,2024-12-20,278.47
5389,2024-12-13,948.13
5396,2024-12-26,469.23
3945,2024-12-29,68.21
3894,2024-12-18,731.97
5635,2024-06-25,335.56
3653,2023-12-21,656.95
6142,2024-12-30,286.8
5893,2023-10-14,575.04
2600,2025-02-24,774.43
6816,2024-09-13,928.73
3913,2024-02-12,268.52
3293,2025-03-14,341.51
2601,2024-06-13,469.62
2381,2024-04-07,927.9
6214,2023-09-06,902.37
5638,2023-12-21,98.98
4164,2023-08-10,140.61
6356,2024-08-15,500.55
3099,2024-06-19,115.55
2366,2023-05-15,352.13
4571,2023-09-26,156.9
5420,2023-08-31,639.68
4477,2024-12-10,950.0
2791,2024-11-14,996.77
5570,2025-03-24,381.49
2747,2023-04-27,603.02
2313,2025-01-12,857.7
6634,2023-04-21,126.29
2921,2023-08-07,692.67
3078,2023-11-25,414.76
4830,2024-01-27,214.08
4382,2024-09-12,408.73
5619,2024-12-11,85.2
2798,2024-02-11,698.45
6444,2024-05-28,260.22
2273,2024-06-21,318.29
5011,2024-10-25,129.87
6816,2023-06-14,866.01
3774,2023-09-02,498.51
4548,2024-01-27,576.43
5165,2024-07-22,573.74
6781,2024-07-10,416.39
6718,2023-06-10,200.6
2947,2023-10-27,747.68
4666,2023-08-11,135.79
2507,2024-01-10,112.84
2244,2024-02-03,713.04
2506,2023-10-20,216.75
6518,2024-08-29,313.71
5159,2023-10-26,480.48
5591,2024-10-09,454.86
3873,2025-02-02,711.49
5794,2025-01-27,627.2
3193,2023-12-25,647.95
6426,2023-09-21,716.91
6746,2024-06-14,299.69
3465,2023-06-15,329.11
2391,2023-12-22,443.62
6477,2023-10-26,314.39
5378,2023-12-17,985.09
6838,2023-04-03,815.91
6916,2024-01-24,173.01
2673,2025-01-11,15.54
4561,2024-10-10,52.36
3212,2023-09-24,251.62
2930,2025-01-21,123.15
3540,2024-11-07,538.0
2913,2025-03-25,859.42
2644,2023-08-08,739.38
6523,2024-05-01,223.45
2502,2025-02-26,405.31
2730,2024-08-10,512.82
3284,2024-08-22,812.1
4119,2025-02-21,840.73
6553,2023-06-17,910.62
6387,2023-09-10,514.15
5837,2024-09-08,697.33
2920,2024-11-09,120.68
6051,2024-07-03,569.64
4340,2023-10-30,256.2
2756,2024-07-30,437.4
3870,2024-08-08,637.71
6473,2024-10-25,264.42
2508,2024-11-27,61.66
3437,2024-08-03,20.13
4576,2023-07-28,31.94
5427,2024-08-27,18.27
2559,2023-09-11,119.25
5103,2024-11-20,247.09
6517,2025-03-16,229.01
5623,2024-04-11,986.93
6400,2023-05-29,312.95
6058,2025-02-12,136.15
5716,2024-01-16,550.11
3302,2024-05-04,859.38
4156,2024-04-30,681.28
2693,2024-07-21,303.12
6351,2024-05-08,566.0
3479,2023-09-22,717.71
2257,2024-05-18,730.82
4431,2023-05-24,669.87
2442,2025-03-18,872.1
3882,2024-01-23,871.4
4647,2024-09-03,583.15
5821,2023-11-11,435.56
6678,2024-12-29,645.15
3736,2023-04-03,820.03
5736,2025-01-02,15.6
4646,2025-03-04,992.08
2019,2025-02-25,191.06
3125,2025-02-23,475.55
5986,2024-04-28,873.31
4655,2023-09-05,232.79
4081,2023-11-01,482.03
3548,2025-02-13,141.26
2862,2024-01-24,401.13
2155,2024-05-28,185.36
5495,2023-05-31,369.99
2905,2024-04-10,379.73
3270,2023-08-02,993.24
2405,2024-08-04,994.86
2844,2024-10-11,123.64
3783,2024-04-01,728.71
3565,2024-12-21,61.23
3185,2024-06-16,39.89
2747,2025-03-15,114.28
3726,2023-08-17,965.83
5189,2024-01-26,941.45
2271,2023-12-21,201.99
6866,2024-11-08,170.06
5957,2025-03-05,248.13
2172,2023-06-25,520.39
2274,2023-07-11,574.01
4307,2024-04-15,229.38
3159,2025-03-25,759.06
3707,2024-04-07,316.46
3772,2024-09-19,922.91
2422,2024-04-03,660.16
3210,2024-07-23,441.99
6676,2024-12-12,792.01
2891,2024-05-09,819.74
6818,2023-07-02,297.58
5268,2024-03-04,346.32
6977,2024-01-17,936.6
3474,2023-06-09,173.09
5244,2023-12-08,51.73
6479,2024-10-12,459.51
4182,2024-03-13,803.2
3450,2023-04-22,773.95
5097,2025-03-06,920.34
5257,2023-07-28,537.87
5157,2024-12-08,109.06
3591,2023-09-09,592.8
6240,2025-03-04,780.61
5982,2023-12-19,102.39
3436,2024-11-04,180.93
2224,2024-04-23,22.17
2220,2025-02-22,597.72
6275,2024-11-15,887.87
3655,2024-10-19,673.96
6529,2024-02-21,982.22
2265,2023-12-13,72.4
2954,2023-04-28,903.97
6525,2023-11-04,815.93
5734,2024-06-14,321.1
4775,2023-11-07,973.79
5125,2025-03-04,295.06
2480,2024-08-12,890.41
5515,2024-09-10,881.94
3354,2023-05-11,760.08
5323,2025-03-10,567.84
5879,2024-08-15,128.8
2890,2023-05-06,536.65
5855,2024-12-14,363.23
2925,2023-09-11,794.29
4171,2024-06-06,760.55
3903,2024-06-03,911.51
6874,2024-11-07,24.68
4396,2023-12-22,811.01
2029,2025-03-16,939.08
2035,2023-11-29,791.41
5590,2024-07-07,138.89
4671,2024-05-12,90.47
5366,2023-05-03,30.64
2589,2024-03-20,632.46
5219,2024-04-28,633.38
5139,2023-12-07,987.04
2904,2024-03-02,404.06
6087,2023-10-19,338.59
4170,2024-10-23,628.18
2340,2025-02-21,827.35
6271,2023-04-17,937.41
3715,2023-05-04,805.09
6693,2024-12-08,432.41
6547,2023-04-20,638.57
2557,2024-11-18,857.74
5088,2023-08-21,495.7
5267,2025-03-19,224.52
5568,2023-04-03,178.03
4057,2024-01-14,10.16
5900,2024-12-04,721.06
3017,2024-06-25,119.99
4063,2024-11-15,251.4
2839,2023-12-06,304.9
3638,2023-05-21,564.78
6322,2024-04-18,403.98
5497,2025-02-19,677.93
3814,2023-09-12,65.08
5480,2024-12-28,132.7
3452,2023-12-26,504.22
4314,2025-01-02,343.6
3515,2023-07-08,302.86
3232,2024-06-11,76.36
3646,2025-01-30,896.76
5000,2024-04-30,694.9
5441,2024-07-10,130.4
6057,2024-02-26,74.4
2306,2024-02-04,975.12
5537,2023-12-11,684.36
3724,2023-10-28,423.28
3690,2023-07-09,704.71
3518,2023-10-22,758.77
5918,2024-11-07,782.16
2420,2023-08-27,483.1
4937,2024-03-07,435.58
5863,2024-03-05,20.92
6230,2025-01-23,927.29
3451,2023-08-04,607.27
5097,2023-07-05,211.12
5262,2024-05-20,920.41
3165,2024-08-05,915.78
3870,2024-11-19,989.29
3820,2023-06-19,875.32
4706,2024-07-06,997.81
5516,2024-03-01,252.24
3343,2024-07-25,843.83
4227,2023-08-04,824.8
3080,2024-08-01,238.63
6207,2023-10-02,107.45
6564,2024-05-03,979.63
4780,2023-05-01,303.06
4529,2025-03-22,872.18
2814,2024-01-20,14.09
4032,2025-03-11,30.81
2323,2023-07-21,471.21
4970,2024-06-21,246.33
2904,2025-02-03,692.94
3542,2024-02-24,569.91
5504,2023-12-27,86.71
4654,2024-06-18,171.0
4477,2024-09-25,394.17
5341,2023-09-12,193.75
6244,2024-03-24,794.3
3142,2024-10-29,421.91
2850,2023-04-18,102.5
2367,2023-07-31,489.5
4898,2024-11-19,99.93
3090,2024-03-29,137.65
6042,2025-01-18,247.21
4039,2025-02-27,860.93
4861,2024-01-11,925.37
6271,2024-05-07,828.0
3855,2024-01-22,340.74
6684,2023-05-05,279.72
2495,2024-12-09,553.66
5183,2024-11-02,724.63
3785,2024-06-28,993.44
5511,2024-11-29,140.26
5787,2024-10-03,58.8
6131,2023-04-14,697.41
2999,2024-03-03,833.9
6470,2024-04-10,847.89
3452,2023-10-21,681.68
3752,2025-02-20,954.48
4281,2023-04-30,515.89
6801,2024-02-01,914.68
6659,2023-06-18,968.13
4935,2024-05-10,848.69
5735,2025-03-25,316.66
5347,2024-07-18,204.25
3874,2024-07-08,552.64
6535,2025-03-04,458.48
5804,2024-07-06,878.98
3980,2024-11-10,109.03
2699,2024-02-23,265.16
3313,2024-12-11,754.28
4963,2024-08-27,104.04
4939,2025-02-27,327.56
6788,2023-08-29,393.28
4301,2024-11-27,626.37
5198,2024-01-04,166.55
2127,2024-07-18,862.0
3192,2024-02-08,453.07
4640,2023-04-18,917.85
6390,2023-04-28,473.19
5917,2024-09-08,282.29
3367,2024-01-25,150.41
3020,2023-04-24,13.71
6080,2023-10-31,536.84
6515,2024-11-20,116.09
6540,2024-08-26,397.81
2685,2023-11-19,593.38
5630,2024-07-07,282.93
4888,2023-09-11,183.47
3463,2024-06-01,776.97
6087,2023-07-11,947.32
4262,2024-11-17,109.44
6181,2023-05-08,164.03
4842,2024-06-05,960.41
3768,2024-01-13,47.41
6181,2024-06-27,977.86
5561,2024-05-23,14.6
4113,2024-05-19,874.93
6759,2025-02-05,314.25
2627,2025-02-11,939.2
6160,2024-06-05,323.78
5415,2023-08-25,657.76
3376,2023-11-15,89.23
3182,2024-11-15,249.91
2491,2024-02-18,775.94
5730,2024-01-13,533.4
5535,2023-06-21,928.69
5297,2023-09-19,434.46
3941,2023-11-19,871.11
6409,2023-10-05,454.47
3883,2024-05-30,979.46
6909,2023-05-14,960.24
4988,2024-01-23,335.85
5160,2024-01-26,887.06
6776,2024-09-03,849.14
6531,2024-12-08,218.57
2682,2023-06-24,628.05
3074,2023-11-17,81.96
4388,2023-12-12,838.34
4395,2024-12-25,182.8
4694,2024-07-18,80.11
3371,2024-10-28,406.22
6745,2024-11-14,581.15
6341,2023-06-06,856.37
4157,2024-01-15,974.5
4581,2024-03-15,445.1
6392,2024-03-11,69.84
4160,2023-04-29,751.62
5249,2024-06-17,569.52
5732,2025-03-20,453.41
5830,2023-07-03,316.18
3628,2024-10-11,507.37
5473,2024-09-13,345.29
2028,2025-03-20,759.44
3986,2024-09-18,548.45
6154,2023-06-10,878.08
3522,2024-06-26,548.11
2297,2023-11-26,245.88
4182,2024-01-03,852.58
5403,2025-01-08,561.65
4297,2025-02-04,214.77
4598,2023-05-22,627.27
2902,2024-08-26,364.14
3099,2023-07-09,845.96
3678,2023-12-06,458.77
4882,2024-04-24,729.18
6867,2024-12-28,104.58
3379,2023-10-15,402.06
3249,2023-07-10,983.41
5736,2023-12-05,810.38
6242,2023-04-20,168.34
3265,2025-03-18,284.99
3908,2023-10-26,336.52
3059,2023-10-28,653.86
4750,2023-05-23,759.42
4049,2023-05-19,752.03
6249,2023-05-11,514.78
4477,2023-11-19,812.71
6017,2024-01-29,442.71
6604,2023-12-19,132.64
5198,2023-04-24,568.8
6587,2024-01-18,952.78
5554,2023-08-29,795.06
6441,2024-09-07,582.91
3762,2024-12-22,650.34
2221,2023-12-08,931.26
6819,2023-05-18,434.06
6624,2024-01-28,338.08
4889,2024-12-12,977.47
3665,2024-01-25,864.81
5987,2023-04-27,329.81
6577,2024-08-31,469.14
4978,2023-07-24,420.93
3872,2023-08-03,157.6
3463,2023-07-07,958.24
2345,2024-02-28,410.27
2045,2023-06-28,876.58
4069,2023-12-21,197.46
3515,2024-07-05,552.39
4599,2024-01-14,33.72
3002,2024-04-15,766.58
3034,2024-06-06,585.1
4041,2024-02-14,629.33
2274,2024-07-23,61.2
4648,2023-08-29,218.93
3780,2024-02-29,83.59
6477,2025-02-03,296.03
2479,2023-08-13,631.16
2516,2023-10-24,570.52
6287,2023-10-11,616.03
3192,2024-07-08,553.76
4669,2024-12-06,280.3
3412,2024-09-01,252.06
5281,2023-03-27,145.69
2272,2023-06-15,850.58
2143,2024-11-14,620.31
5333,2023-04-23,194.65
2788,2023-10-09,185.44
3682,2025-01-01,874.31
2623,2025-03-05,745.3
5842,2024-06-15,662.81
5677,2024-12-14,412.8
4573,2024-01-14,269.36
5261,2023-10-17,979.66
6713,2024-11-14,799.27
2067,2023-12-02,308.76
6287,2024-11-18,849.09
6617,2024-08-01,761.34
3141,2023-10-10,304.11
4315,2025-03-03,432.29
4533,2024-12-17,194.09
5581,2023-12-18,119.94
3188,2024-05-15,725.53
6472,2024-09-14,274.84
6749,2023-08-31,821.86
5340,2023-04-21,995.65
2549,2024-05-01,85.85
6088,2023-08-16,478.3
2073,2023-03-28,804.04
2199,2024-01-19,791.06
5202,2024-03-03,762.4
3782,2024-10-30,355.5
2572,2024-06-09,459.31
2791,2025-02-05,599.02
3639,2024-01-25,974.2
3832,2023-11-25,334.27
3856,2024-01-09,923.91
3175,2024-06-30,276.66
5741,2024-10-29,989.18
5278,2024-04-05,673.56
2179,2024-10-01,468.88
4245,2024-04-12,617.26
6087,2024-10-18,279.81
2735,2024-01-05,281.43
2799,2024-01-06,122.42
2788,2023-11-19,122.91
4796,2023-10-14,354.2
6305,2023-05-05,765.23
6589,2024-07-04,611.89
5085,2024-06-24,111.56
4919,2025-01-24,853.71
2732,2023-12-12,605.35
3130,2024-07-29,961.25
5447,2024-09-09,673.48
3606,2024-07-26,183.42
5779,2024-02-02,479.05
4746,2023-05-02,652.01
5171,2025-03-11,37.98
6690,2023-10-11,24.76
4934,2024-04-08,138.11
3216,2024-06-28,259.15
2325,2024-12-10,435.25
3851,2025-01-11,492.57
3491,2025-01-10,146.65
2894,2024-08-31,676.66
3391,2023-05-24,600.18
5390,2024-03-30,301.52
6240,2025-01-14,23.52
6480,2023-11-12,86.87
4264,2024-01-16,397.78
5433,2024-05-26,162.43
4372,2024-07-29,383.05
5087,2023-10-26,631.9
6313,2024-08-10,551.77
3516,2024-03-20,238.86
4918,2024-03-15,350.38
4353,2023-04-22,617.89
3168,2025-02-16,862.25
2111,2023-07-07,755.68
6328,2023-10-17,557.87
5656,2023-06-11,368.67
5794,2024-01-13,371.4
3756,2024-03-25,880.62
3578,2023-12-22,48.85
3297,2024-05-08,988.1
5775,2023-04-06,667.73
4221,2024-09-09,684.33
2973,2023-04-25,47.62
3031,2023-07-18,609.47
4594,2024-02-11,489.93
5993,2024-10-13,114.72
6614,2023-06-20,285.14
2914,2024-12-21,891.41
4182,2024-01-10,554.49
5198,2023-12-14,419.28
3463,2024-06-09,81.96
4379,2024-05-22,716.98
5455,2024-11-21,705.82
5554,2023-10-25,617.9
3308,2024-03-01,515.16
6995,2025-01-23,439.45
3190,2023-09-10,597.34
2688,2025-02-02,241.06
6662,2024-02-10,941.85
3208,2025-01-21,592.91
3895,2024-07-09,318.08
6923,2023-11-10,455.18
3812,2024-04-20,807.63
5184,2024-07-03,170.0
5798,2024-12-11,299.91
3645,2024-12-17,682.71
5969,2024-04-05,322.33
4717,2023-04-02,794.58
2191,2024-04-13,139.15
3336,2023-09-01,765.06
6804,2023-08-20,77.67
5107,2025-01-18,22.47
2379,2024-09-19,899.24
6483,2023-04-16,585.53
5830,2023-12-15,358.31
2616,2023-09-24,240.27
4331,2024-03-01,620.72
3755,2025-01-09,513.91
2464,2024-01-19,991.68
2967,2023-07-10,983.38
6268,2023-04-20,638.67
5159,2024-11-28,448.44
5625,2024-09-30,496.23
6939,2023-10-26,685.65
2690,2024-02-22,110.56
4623,2024-01-06,335.07
4213,2023-05-29,84.52
2383,2024-07-30,82.63
4257,2024-07-29,203.88
5811,2024-11-29,490.4
5504,2023-11-07,786.93
3413,2024-10-20,490.64
3584,2023-12-05,342.12
2372,2025-02-18,91.53
2611,2024-08-22,554.79
2116,2024-10-03,278.56
2447,2023-08-12,618.78
3392,2024-11-05,977.42
5325,2023-08-05,120.2
3341,2023-10-31,220.0
6511,2024-02-20,478.36
4940,2024-09-05,968.93
5700,2023-06-01,774.09
3074,2024-05-21,899.25
6814,2024-04-06,340.38
5570,2025-01-11,992.12
5151,2024-09-29,111.8
3606,2023-06-28,62.44
6658,2024-09-26,857.05
4295,2023-12-26,927.99
5663,2024-08-16,99.68
6483,2023-07-05,122.29
6798,2025-03-25,42.84
2984,2025-03-23,113.46
2352,2025-03-14,217.33
3725,2024-06-12,970.38
3952,2024-09-02,671.18
3280,2024-03-02,780.77
3908,2023-04-21,778.38
6849,2023-12-30,539.72
3025,2025-03-04,799.51
2546,2023-11-29,599.85
6175,2024-01-27,321.4
4382,2024-11-23,565.5
2889,2023-11-24,538.17
3106,2024-10-03,825.22
4550,2024-08-08,981.91
3991,2024-01-30,416.93
5999,2023-10-22,765.76
5776,2024-07-21,108.77
4813,2023-11-26,779.06
2921,2024-05-23,377.7
6646,2024-02-21,49.0
4062,2023-07-26,369.61
6488,2024-11-15,614.54
5640,2024-12-20,128.06
5166,2024-03-01,924.79
6436,2024-08-28,86.9
4645,2025-02-02,930.71
6853,2023-10-05,710.07
3046,2023-09-05,336.42
5557,2024-03-17,396.84
4682,2024-08-20,743.4
5200,2023-10-26,605.46
2939,2023-03-28,674.93
6944,2025-03-24,395.27
2442,2023-11-30,492.94
4551,2024-10-16,989.97
6226,2024-12-21,221.78
2597,2023-08-02,423.68
3506,2023-06-03,298.9
2862,2023-10-01,767.46
4641,2023-06-17,766.37
5732,2024-07-04,299.52
3552,2023-10-06,90.58
5237,2023-12-16,21.32
3737,2024-08-26,433.18
3450,2025-03-07,416.23
2265,2024-03-31,988.51
4660,2024-01-17,475.1
4722,2024-08-21,263.85
3463,2024-06-27,892.32
6253,2023-04-07,496.16
3446,2023-07-23,603.18
4299,2024-02-15,104.71
4926,2024-08-01,389.09
3633,2024-10-26,944.78
4375,2024-06-10,593.61
6991,2024-10-02,351.06
2513,2023-12-27,629.41
2216,2023-08-23,911.31
5332,2023-03-31,281.25
4173,2024-05-03,510.07
5154,2023-05-15,959.1
3707,2023-11-29,180.67
4107,2024-04-30,722.47
3568,2024-06-08,618.34
4209,2023-09-17,682.88
4332,2023-12-16,357.71
4154,2024-08-09,320.74
3129,2023-09-05,687.37
5511,2024-01-08,223.39
6324,2023-05-07,425.46
5654,2024-07-06,196.29
4366,2023-08-07,18.22
6898,2023-07-25,970.36
4922,2023-06-06,437.39
6568,2023-12-14,969.66
3080,2024-03-10,148.92
5512,2023-11-16,591.49
4742,2023-08-27,208.96
5021,2023-08-11,792.17
2229,2025-03-13,785.87
2171,2024-04-10,121.48
2295,2024-11-02,912.94
6285,2023-12-05,202.68
2426,2023-11-19,616.85
2919,2023-11-25,985.78
5254,2023-04-22,883.57
2499,2023-06-18,957.0
4810,2023-09-28,349.17
6962,2024-05-20,114.52
2826,2024-03-08,196.46
5780,2024-03-04,505.49
3859,2023-08-24,795.3
4119,2023-05-28,158.65
2146,2023-06-10,663.13
6566,2024-05-06,330.34
5578,2024-11-20,347.79
2193,2023-12-13,665.3
5889,2024-12-18,472.33
2052,2024-03-05,813.91
4411,2024-07-05,164.36
3821,2024-06-26,792.05
4965,2023-04-18,73.59
4522,2025-01-11,202.11
3870,2023-09-16,659.59
4569,2024-02-22,856.38
3868,2023-11-04,260.15
4739,2023-05-28,333.92
5270,2024-12-17,541.75
5200,2023-09-23,219.46
4580,2023-07-23,813.04
6006,2023-04-24,775.9
6936,2024-05-06,153.84
2241,2024-08-10,469.19
5441,2024-12-01,777.08
6632,2024-09-14,343.96
3408,2024-02-18,636.78
5503,2024-12-13,59.71
6039,2023-04-14,612.6
2083,2024-08-06,161.13
5769,2023-05-21,832.28
2951,2024-08-12,361.89
2611,2023-08-19,288.74
6670,2025-02-15,842.48
5606,2024-06-09,59.64
6555,2023-05-23,402.64
5284,2025-02-18,376.3
4174,2024-01-14,291.95
5485,2023-07-08,912.64
3523,2024-10-28,753.42
4602,2024-06-14,73.28
4658,2024-06-06,717.54
4160,2023-08-30,532.03
4450,2024-01-21,901.86
5831,2024-05-09,319.82
2122,2023-08-21,578.42
6369,2023-05-06,505.75
3318,2023-04-01,494.67
6494,2024-11-24,461.54
4519,2024-10-11,213.57
3231,2024-05-25,758.15
3134,2023-05-19,456.82
3302,2023-08-17,958.93
6035,2023-12-27,268.2
3911,2024-09-07,685.92
3506,2024-03-17,941.31
5186,2023-06-22,666.82
3917,2023-09-20,872.56
6916,2023-11-14,829.21
5549,2023-07-31,366.52
4758,2024-07-11,604.12
3957,2023-05-28,164.7
2179,2024-07-01,540.17
2897,2025-01-30,238.12
3552,2023-12-16,746.3
2492,2025-03-21,532.78
2061,2024-07-17,417.12
3078,2023-05-25,276.11
4896,2025-02-13,998.71
6161,2023-12-13,80.99
5684,2023-08-20,53.13
2586,2025-02-12,225.08
5961,2023-04-20,971.36
5771,2024-06-20,979.45
2535,2024-02-02,658.38
5463,2024-01-04,881.31
6012,2023-12-20,221.82
5399,2024-11-16,972.32
4156,2024-06-30,151.36
3005,2024-10-15,110.11
4500,2023-06-28,121.09
2327,2024-04-10,577.4
6704,2023-06-13,783.16
4707,2023-10-19,373.0
2002,2023-11-22,978.12
3034,2023-09-02,440.08
4482,2023-11-28,158.94
2125,2024-11-13,471.31
3105,2024-10-20,682.25
4700,2024-10-07,833.9
3862,2024-10-19,464.18
4921,2024-11-28,597.67
2129,2024-11-02,274.67
2438,2024-06-05,649.46
6847,2024-03-07,986.11
4549,2025-02-08,58.56
5130,2024-04-20,887.67
3222,2023-05-02,566.66
2902,2023-10-30,259.58
5169,2024-12-05,955.34
6487,2024-11-11,488.52
5919,2024-03-07,338.37
3068,2023-08-03,189.68
2027,2023-06-19,252.01
2548,2023-03-27,834.52
4669,2024-05-11,618.27
2567,2023-08-25,914.11
2704,2024-03-07,239.65
6281,2024-11-28,129.93
5141,2023-04-23,16.03
3591,2023-05-06,512.78
6944,2023-06-03,998.32
6695,2024-07-27,698.02
2806,2024-12-01,315.31
5792,2023-04-13,878.09
3358,2024-12-22,783.91
5226,2024-06-05,25.26
5619,2023-09-18,818.69
4127,2023-04-11,307.52
4461,2024-08-27,158.18
2546,2023-05-23,234.07
4729,2023-06-05,473.89
5735,2024-01-06,430.62
4563,2023-06-20,296.0
4080,2024-12-16,180.5
4642,2023-11-21,764.61
5115,2023-07-17,990.21
3927,2024-04-30,780.01
2617,2025-01-03,302.98
