Order_ID,Customer_ID,Order_Date,Product_Name,Category,Quantity,Unit_Price ($),Total_Amount ($)
14958,4439,2025-01-26,Board Game,Toys,2,317.49,634.98
14959,3796,2023-12-09,Smartphone,Electronics,1,11.86,11.86
14960,2254,2024-05-30,Cookware,Home & Kitchen,3,196.33,588.99
14961,5658,2024-07-17,Lego,Toys,5,152.34,761.7
14962,3424,2024-12-12,Sneakers,Clothing,5,116.78,583.9
14963,5238,2024-07-03,Skincare Set,Beauty,2,133.28,266.56
14964,5332,2024-09-01,Lego,Toys,3,471.76,1415.28
14965,3028,2024-07-06,Jeans,Clothing,4,248.3,993.2
14966,4167,2023-11-05,Laptop,Electronics,2,425.38,850.76
14967,5995,2024-03-14,Blender,Home & Kitchen,2,114.97,229.94
14968,2470,2024-03-24,Doll,Toys,4,95.46,381.84
14969,3094,2025-03-06,Headphones,Electronics,4,445.51,1782.04
14970,6790,2024-04-24,Smartphone,Electronics,4,252.9,1011.6
14971,4913,2025-02-14,Comics,Books,4,448.62,1794.48
14972,2181,2024-05-12,Headphones,Electronics,4,40.88,163.52
14973,6068,2023-10-25,Board Game,Toys,1,459.05,459.05
14974,5077,2024-04-25,Vacuum Cleaner,Home & Kitchen,1,213.57,213.57
14975,3221,2025-03-20,Skincare Set,Beauty,4,86.13,344.52
14976,6143,2024-08-30,Biography,Books,3,344.86,1034.58
14977,5624,2024-07-22,Tablet,Electronics,3,400.48,1201.44
14978,6730,2023-05-19,Lego,Toys,4,33.21,132.84
14979,3564,2023-04-28,Jacket,Clothing,1,493.73,493.73
14980,6685,2025-01-06,Fiction,Books,3,351.54,1054.62
14981,5633,2024-08-11,Vacuum Cleaner,Home & Kitchen,1,167.49,167.49
14982,4358,2024-03-14,Jeans,Clothing,2,84.13,168.26
14983,3563,2024-07-17,Microwave,Home & Kitchen,1,202.34,202.34
14984,6936,2024-03-23,Jacket,Clothing,4,118.08,472.32
14985,3414,2023-05-17,Lipstick,Beauty,5,252.14,1260.7
14986,4507,2023-06-28,Microwave,Home & Kitchen,4,393.13,1572.52
14987,6829,2024-07-27,T-Shirt,Clothing,2,333.46,666.92
14988,3018,2024-10-30,Vacuum Cleaner,Home & Kitchen,1,223.61,223.61
14989,5655,2024-08-28,Fiction,Books,3,68.28,204.84
14990,2758,2025-01-29,Blender,Home & Kitchen,4,479.01,1916.04
14991,5780,2024-09-01,Doll,Toys,3,142.48,427.44
14992,2621,2023-09-02,Microwave,Home & Kitchen,1,146.14,146.14
14993,3889,2023-03-26,T-Shirt,Clothing,2,326.3,652.6
14994,5585,2024-02-11,Blender,Home & Kitchen,4,387.55,1550.2
14995,2182,2024-02-19,Perfume,Beauty,3,492.23,1476.69
14996,4729,2023-12-04,Smartphone,Electronics,4,484.89,1939.56
14997,4296,2024-01-04,Non-Fiction,Books,4,457.74,1830.96
14998,4668,2023-11-19,Lego,Toys,3,223.3,669.9
14999,3800,2024-12-18,Sneakers,Clothing,2,91.67,183.34
15000,3500,2024-12-09,Cookware,Home & Kitchen,4,296.39,1185.56
15001,2985,2025-03-10,Microwave,Home & Kitchen,2,18.46,36.92
15002,5554,2023-09-25,Blender,Home & Kitchen,2,106.16,212.32
15003,4365,2023-08-06,Comics,Books,1,11.24,11.24
15004,5306,2024-05-03,Lego,Toys,3,98.46,295.38
15005,4216,2023-08-12,Headphones,Electronics,1,242.63,242.63
15006,4791,2023-09-27,Perfume,Beauty,5,202.73,1013.65
15007,2126,2024-05-14,Board Game,Toys,1,190.96,190.96
15008,4621,2024-06-25,Lipstick,Beauty,4,417.17,1668.68
15009,6216,2023-08-03,Action Figure,Toys,4,340.75,1363.0
15010,3452,2023-08-22,Jacket,Clothing,4,468.85,1875.4
15011,3009,2023-11-21,Headphones,Electronics,5,228.22,1141.1
15012,3214,2023-11-12,Tablet,Electronics,2,143.39,286.78
15013,5705,2023-08-30,Non-Fiction,Books,4,70.12,280.48
15014,5131,2025-01-15,Action Figure,Toys,1,339.29,339.29
15015,2697,2023-09-09,Vacuum Cleaner,Home & Kitchen,2,422.45,844.9
15016,4271,2023-03-31,Laptop,Electronics,1,100.03,100.03
15017,3516,2025-03-22,Lego,Toys,1,440.59,440.59
15018,3035,2023-08-29,Microwave,Home & Kitchen,4,267.88,1071.52
15019,4841,2024-09-25,Fiction,Books,1,80.6,80.6
15020,3536,2023-08-19,Doll,Toys,5,325.0,1625.0
15021,2814,2024-03-18,Action Figure,Toys,2,264.83,529.66
15022,2310,2023-09-13,Jeans,Clothing,4,23.81,95.24
15023,3012,2024-08-31,Action Figure,Toys,4,205.63,822.52
15024,3019,2025-02-15,Sneakers,Clothing,1,394.55,394.55
15025,5412,2023-10-14,Blender,Home & Kitchen,1,282.16,282.16
15026,5719,2023-11-04,Blender,Home & Kitchen,3,148.2,444.6
15027,6921,2023-05-21,Laptop,Electronics,3,465.03,1395.09
15028,5811,2024-06-14,Fiction,Books,4,126.51,506.04
15029,4045,2024-02-20,Jacket,Clothing,4,133.84,535.36
15030,3117,2023-03-25,Smartphone,Electronics,1,183.77,183.77
15031,6724,2024-08-23,Lipstick,Beauty,5,448.32,2241.6
15032,3157,2023-08-07,Laptop,Electronics,5,258.74,1293.7
15033,2989,2024-04-26,Vacuum Cleaner,Home & Kitchen,1,344.27,344.27
15034,4467,2024-08-09,Perfume,Beauty,3,488.37,1465.11
15035,3829,2023-11-26,Tablet,Electronics,3,393.82,1181.46
15036,4078,2024-11-29,Lego,Toys,5,94.57,472.85
15037,4346,2023-04-02,Non-Fiction,Books,4,396.29,1585.16
15038,3085,2025-02-27,T-Shirt,Clothing,1,376.69,376.69
15039,4506,2025-01-13,Doll,Toys,4,123.98,495.92
15040,6045,2024-03-20,Skincare Set,Beauty,3,169.42,508.26
15041,4352,2024-08-25,Fiction,Books,5,357.96,1789.8
15042,5006,2024-12-06,Tablet,Electronics,4,126.81,507.24
15043,6436,2023-08-29,Board Game,Toys,3,112.01,336.03
15044,4496,2024-05-31,Vacuum Cleaner,Home & Kitchen,3,354.7,1064.1
15045,2077,2023-12-04,Blender,Home & Kitchen,3,441.49,1324.47
15046,4563,2024-09-23,Fiction,Books,4,46.76,187.04
15047,3573,2023-09-16,Cookware,Home & Kitchen,2,228.49,456.98
15048,6188,2024-06-20,Jeans,Clothing,5,307.52,1537.6
15049,6562,2023-07-15,Fiction,Books,3,341.38,1024.14
15050,5671,2023-10-22,Biography,Books,4,498.14,1992.56
15051,5112,2023-05-27,Cookware,Home & Kitchen,1,344.52,344.52
15052,4738,2024-09-01,Non-Fiction,Books,5,313.88,1569.4
15053,3353,2023-08-30,Headphones,Electronics,1,494.97,494.97
15054,2947,2024-11-03,Perfume,Beauty,1,39.73,39.73
15055,6650,2024-07-29,Lego,Toys,4,46.47,185.88
15056,5869,2023-06-05,Perfume,Beauty,2,284.73,569.46
15057,5138,2024-06-27,Board Game,Toys,4,185.75,743.0
15058,5487,2024-06-17,Cookware,Home & Kitchen,4,57.38,229.52
15059,6188,2023-07-18,Jacket,Clothing,5,160.16,800.8
15060,3003,2024-11-03,Sneakers,Clothing,4,340.43,1361.72
15061,6464,2023-05-22,Cookware,Home & Kitchen,5,441.5,2207.5
15062,2820,2023-12-06,Cookware,Home & Kitchen,3,56.22,168.66
15063,2423,2023-07-03,Fiction,Books,5,274.67,1373.35
15064,2572,2024-10-05,Jeans,Clothing,4,155.1,620.4
15065,4910,2024-08-13,Lipstick,Beauty,3,336.99,1010.97
15066,6531,2023-08-09,Cookware,Home & Kitchen,3,279.23,837.69
15067,3424,2023-04-27,Lipstick,Beauty,2,464.09,928.18
15068,3634,2023-12-09,Doll,Toys,4,28.47,113.88
15069,3754,2023-07-10,Skincare Set,Beauty,1,240.32,240.32
15070,2468,2023-09-07,Jeans,Clothing,4,104.45,417.8
15071,6888,2024-03-22,Lego,Toys,1,273.02,273.02
15072,4923,2024-05-09,Lipstick,Beauty,2,428.25,856.5
15073,4304,2023-06-10,Comics,Books,4,456.55,1826.2
15074,3707,2023-08-27,Biography,Books,2,205.13,410.26
15075,2073,2023-08-29,Jeans,Clothing,1,407.77,407.77
15076,2147,2025-03-17,Fiction,Books,5,147.45,737.25
15077,2317,2023-10-08,Microwave,Home & Kitchen,4,13.09,52.36
15078,2606,2025-02-22,Board Game,Toys,3,429.07,1287.21
15079,2575,2023-09-27,T-Shirt,Clothing,3,68.51,205.53
15080,3178,2024-06-06,Action Figure,Toys,2,18.63,37.26
15081,5327,2024-04-11,Skincare Set,Beauty,5,183.36,916.8
15082,5423,2025-01-18,Blender,Home & Kitchen,3,195.9,587.7
15083,4595,2023-05-17,T-Shirt,Clothing,3,47.84,143.52
15084,4883,2025-02-07,Perfume,Beauty,4,408.95,1635.8
15085,2312,2024-07-23,Skincare Set,Beauty,3,208.74,626.22
15086,4856,2023-05-22,Skincare Set,Beauty,1,250.06,250.06
15087,2765,2024-04-02,Perfume,Beauty,2,139.67,279.34
15088,4996,2024-11-25,Perfume,Beauty,3,260.64,781.92
15089,5201,2023-05-04,Jacket,Clothing,4,385.7,1542.8
15090,2436,2023-12-29,Comics,Books,1,454.03,454.03
15091,5352,2023-07-14,Foundation,Beauty,3,485.56,1456.68
15092,6454,2023-12-20,Microwave,Home & Kitchen,2,219.09,438.18
15093,4978,2024-07-06,Jacket,Clothing,2,495.12,990.24
15094,4931,2024-10-09,Smartphone,Electronics,2,154.53,309.06
15095,4300,2024-01-06,Comics,Books,3,13.42,40.26
15096,2135,2023-07-12,Cookware,Home & Kitchen,1,386.13,386.13
15097,5915,2023-06-07,Perfume,Beauty,5,97.43,487.15
15098,6619,2023-09-15,Sneakers,Clothing,2,35.7,71.4
15099,2804,2023-05-24,Jeans,Clothing,1,462.76,462.76
15100,4708,2023-05-23,Lipstick,Beauty,4,397.99,1591.96
15101,4367,2025-03-15,Blender,Home & Kitchen,4,60.31,241.24
15102,6176,2024-12-04,Sneakers,Clothing,1,390.69,390.69
15103,5263,2024-02-03,Lego,Toys,4,423.56,1694.24
15104,3477,2024-02-08,Comics,Books,4,453.6,1814.4
15105,5416,2024-10-19,Cookware,Home & Kitchen,2,276.41,552.82
15106,4462,2024-03-23,Perfume,Beauty,3,354.67,1064.01
15107,5943,2023-07-14,Microwave,Home & Kitchen,3,383.5,1150.5
15108,4041,2024-11-24,Action Figure,Toys,3,347.43,1042.29
15109,6464,2023-12-29,Cookware,Home & Kitchen,3,326.95,980.85
15110,3007,2023-12-08,Laptop,Electronics,1,278.3,278.3
15111,2993,2023-12-23,Lipstick,Beauty,2,244.81,489.62
15112,6692,2025-03-08,Non-Fiction,Books,1,498.1,498.1
15113,3897,2025-03-17,Lipstick,Beauty,4,175.4,701.6
15114,5066,2024-06-10,Smartphone,Electronics,2,53.25,106.5
15115,4749,2023-04-22,Perfume,Beauty,5,384.87,1924.35
15116,4662,2024-12-31,Perfume,Beauty,3,114.77,344.31
15117,4979,2023-06-18,Comics,Books,4,271.02,1084.08
15118,3824,2024-01-11,Tablet,Electronics,3,56.94,170.82
15119,5408,2024-01-11,Perfume,Beauty,3,313.45,940.35
15120,6507,2024-06-13,Action Figure,Toys,3,472.56,1417.68
15121,6483,2023-10-04,Foundation,Beauty,5,364.13,1820.65
15122,3749,2024-04-02,T-Shirt,Clothing,4,115.12,460.48
15123,4662,2023-11-25,Skincare Set,Beauty,3,485.86,1457.58
15124,2019,2023-09-17,Comics,Books,3,160.47,481.41
15125,5359,2024-04-05,Jeans,Clothing,2,223.94,447.88
15126,2276,2024-05-24,Board Game,Toys,3,254.08,762.24
15127,6079,2024-12-12,Doll,Toys,2,495.45,990.9
15128,6755,2024-10-26,Doll,Toys,4,43.76,175.04
15129,4946,2023-08-26,Headphones,Electronics,4,351.4,1405.6
15130,6648,2023-12-16,Board Game,Toys,4,187.35,749.4
15131,6775,2024-04-08,Microwave,Home & Kitchen,2,48.38,96.76
15132,6699,2023-08-31,Biography,Books,5,468.17,2340.85
15133,2365,2024-09-24,Tablet,Electronics,5,299.03,1495.15
15134,3974,2023-10-26,Sneakers,Clothing,3,379.22,1137.66
15135,2795,2024-12-13,Microwave,Home & Kitchen,4,127.79,511.16
15136,2590,2023-04-22,Tablet,Electronics,1,383.16,383.16
15137,6295,2025-02-18,Non-Fiction,Books,3,415.95,1247.85
15138,6314,2023-05-05,T-Shirt,Clothing,5,221.11,1105.55
15139,2741,2024-06-14,Fiction,Books,5,290.26,1451.3
15140,6746,2024-08-31,Fiction,Books,4,486.22,1944.88
15141,4195,2025-02-27,Jacket,Clothing,2,424.9,849.8
15142,2670,2023-12-04,Lego,Toys,3,227.98,683.94
15143,3438,2024-07-26,Lipstick,Beauty,2,335.64,671.28
15144,6761,2024-04-24,Fiction,Books,5,394.27,1971.35
15145,2856,2023-08-11,Doll,Toys,4,21.92,87.68
15146,4378,2024-09-27,Sneakers,Clothing,5,298.3,1491.5
15147,6991,2024-12-15,Non-Fiction,Books,4,492.42,1969.68
15148,6034,2024-08-26,Skincare Set,Beauty,1,474.12,474.12
15149,3894,2024-12-11,Jacket,Clothing,2,417.9,835.8
15150,3187,2023-07-17,Laptop,Electronics,3,62.04,186.12
15151,3843,2024-07-08,Laptop,Electronics,4,497.08,1988.32
15152,2327,2023-07-04,Lego,Toys,1,308.67,308.67
15153,5227,2023-06-15,Tablet,Electronics,1,119.23,119.23
15154,4401,2023-11-11,Vacuum Cleaner,Home & Kitchen,2,340.39,680.78
15155,6279,2024-06-27,Fiction,Books,4,429.7,1718.8
15156,6551,2023-12-11,Comics,Books,3,65.04,195.12
15157,6102,2023-07-05,Sneakers,Clothing,3,459.05,1377.15
15158,6016,2024-02-10,Cookware,Home & Kitchen,3,460.9,1382.7
15159,6307,2024-04-12,Non-Fiction,Books,5,16.6,83.0
15160,2051,2023-04-01,Sneakers,Clothing,5,451.16,2255.8
15161,3469,2024-01-21,Skincare Set,Beauty,4,473.94,1895.76
15162,3010,2023-09-23,Biography,Books,3,28.47,85.41
15163,6473,2025-02-27,Action Figure,Toys,1,154.14,154.14
15164,5558,2024-10-15,Non-Fiction,Books,3,192.82,578.46
15165,3075,2023-06-06,Foundation,Beauty,4,180.96,723.84
15166,2154,2025-01-03,Foundation,Beauty,3,381.91,1145.73
15167,2582,2024-02-14,Comics,Books,2,185.47,370.94
15168,2788,2023-12-25,Lipstick,Beauty,3,478.72,1436.16
15169,6887,2023-06-25,Jacket,Clothing,1,497.55,497.55
15170,5382,2023-06-22,Non-Fiction,Books,4,165.24,660.96
15171,4268,2024-07-21,Comics,Books,4,259.31,1037.24
15172,6259,2023-11-09,Tablet,Electronics,1,283.28,283.28
15173,2971,2025-01-11,Action Figure,Toys,4,293.91,1175.64
15174,2648,2024-02-09,Comics,Books,3,193.36,580.08
15175,2946,2024-06-09,Laptop,Electronics,4,91.34,365.36
15176,6785,2024-03-06,Perfume,Beauty,3,36.73,110.19
15177,3496,2023-10-26,Board Game,Toys,4,62.11,248.44
15178,4048,2023-05-05,Doll,Toys,3,451.63,1354.89
15179,3173,2023-08-10,Skincare Set,Beauty,3,147.38,442.14
15180,6219,2024-04-10,Sneakers,Clothing,1,47.64,47.64
15181,6900,2023-12-04,Smartphone,Electronics,1,315.53,315.53
15182,4887,2023-07-16,Fiction,Books,5,46.9,234.5
15183,6159,2024-11-23,Headphones,Electronics,1,44.33,44.33
15184,2733,2024-05-24,Foundation,Beauty,3,314.57,943.71
15185,5088,2023-04-20,Foundation,Beauty,3,299.78,899.34
15186,5462,2024-08-30,Jeans,Clothing,4,30.32,121.28
15187,3658,2023-10-24,Board Game,Toys,4,235.63,942.52
15188,2479,2023-12-07,Action Figure,Toys,5,223.53,1117.65
15189,3138,2024-01-10,Skincare Set,Beauty,3,277.88,833.64
15190,5954,2023-09-20,Tablet,Electronics,5,371.54,1857.7
15191,2977,2024-04-25,Doll,Toys,3,148.57,445.71
15192,2237,2024-05-05,Biography,Books,1,222.06,222.06
15193,4524,2024-06-13,Comics,Books,4,398.44,1593.76
15194,6044,2024-01-09,Smartphone,Electronics,5,462.05,2310.25
15195,2598,2024-07-23,T-Shirt,Clothing,2,446.75,893.5
15196,3703,2023-04-10,Non-Fiction,Books,3,244.04,732.12
15197,4177,2024-04-27,Smartphone,Electronics,1,265.22,265.22
15198,4558,2024-07-08,Smartphone,Electronics,2,269.26,538.52
15199,2165,2024-08-15,Perfume,Beauty,1,435.67,435.67
15200,4325,2025-01-07,Doll,Toys,1,421.57,421.57
15201,5040,2025-03-16,Foundation,Beauty,3,162.65,487.95
15202,2570,2024-05-24,Doll,Toys,1,89.8,89.8
15203,5329,2023-11-07,Jacket,Clothing,5,195.7,978.5
15204,2141,2023-05-28,Sneakers,Clothing,2,151.32,302.64
15205,2686,2025-03-14,Jacket,Clothing,1,475.88,475.88
15206,2687,2023-11-07,Tablet,Electronics,1,140.3,140.3
15207,5281,2025-01-08,Tablet,Electronics,4,98.79,395.16
15208,4764,2023-04-03,Lipstick,Beauty,4,450.74,1802.96
15209,5591,2024-07-28,Biography,Books,5,52.37,261.85
15210,4039,2023-12-11,Lego,Toys,4,137.53,550.12
15211,3075,2024-08-07,Action Figure,Toys,1,225.16,225.16
15212,4226,2024-05-08,Jacket,Clothing,1,301.6,301.6
15213,3342,2024-12-15,Doll,Toys,2,170.56,341.12
15214,3690,2024-04-29,Blender,Home & Kitchen,4,253.15,1012.6
15215,5011,2024-12-21,Jeans,Clothing,3,107.43,322.29
15216,2364,2025-03-03,Doll,Toys,4,291.39,1165.56
15217,3068,2024-10-27,Skincare Set,Beauty,1,209.83,209.83
15218,4641,2025-02-17,Action Figure,Toys,2,426.14,852.28
15219,5750,2024-09-14,Smartphone,Electronics,4,213.71,854.84
15220,4031,2024-04-05,Lipstick,Beauty,2,227.47,454.94
15221,2618,2024-08-27,Skincare Set,Beauty,4,300.17,1200.68
15222,6455,2024-08-24,Lipstick,Beauty,5,70.35,351.75
15223,5147,2024-02-06,Blender,Home & Kitchen,1,86.83,86.83
15224,3983,2024-06-12,Vacuum Cleaner,Home & Kitchen,1,397.22,397.22
15225,2194,2025-01-25,Board Game,Toys,3,143.98,431.94
15226,6459,2024-07-28,T-Shirt,Clothing,1,345.5,345.5
15227,3120,2024-10-01,Doll,Toys,3,57.74,173.22
15228,6203,2023-11-22,Doll,Toys,1,412.7,412.7
15229,2527,2024-11-15,Lego,Toys,4,494.23,1976.92
15230,3953,2023-08-06,Headphones,Electronics,4,193.11,772.44
15231,6880,2024-07-10,Skincare Set,Beauty,5,257.71,1288.55
15232,3783,2024-01-08,Biography,Books,4,226.93,907.72
15233,4674,2023-08-19,T-Shirt,Clothing,2,448.15,896.3
15234,4398,2023-04-20,T-Shirt,Clothing,4,14.87,59.48
15235,5725,2023-03-25,Perfume,Beauty,3,330.2,990.6
15236,4590,2024-05-22,Sneakers,Clothing,5,329.66,1648.3
15237,5527,2025-02-02,Foundation,Beauty,2,197.37,394.74
15238,5850,2023-04-10,Sneakers,Clothing,2,117.47,234.94
15239,3635,2023-09-12,Lego,Toys,1,127.44,127.44
15240,5010,2024-10-22,Smartphone,Electronics,3,402.23,1206.69
15241,2094,2024-10-19,Jeans,Clothing,4,42.39,169.56
15242,5795,2024-01-13,Jacket,Clothing,4,286.27,1145.08
15243,5367,2023-09-02,Biography,Books,1,160.35,160.35
15244,4947,2023-10-25,Smartphone,Electronics,4,139.97,559.88
15245,2089,2024-01-05,Board Game,Toys,2,257.81,515.62
15246,4551,2024-08-21,Headphones,Electronics,4,449.95,1799.8
15247,4815,2024-10-05,Laptop,Electronics,4,312.87,1251.48
15248,3446,2024-10-14,T-Shirt,Clothing,2,396.42,792.84
15249,6622,2023-03-31,Microwave,Home & Kitchen,3,304.34,913.02
15250,3831,2023-06-11,Jacket,Clothing,3,351.88,1055.64
15251,4742,2023-06-21,Perfume,Beauty,2,221.88,443.76
15252,2555,2024-09-04,Comics,Books,2,463.73,927.46
15253,5765,2025-02-15,Headphones,Electronics,5,255.95,1279.75
15254,4435,2023-05-13,Perfume,Beauty,5,280.37,1401.85
15255,2681,2024-03-07,Board Game,Toys,4,267.23,1068.92
15256,3632,2024-08-19,Skincare Set,Beauty,4,164.93,659.72
15257,2203,2024-12-30,Blender,Home & Kitchen,5,123.31,616.55
15258,6543,2024-10-23,Laptop,Electronics,4,46.18,184.72
15259,5919,2023-08-09,T-Shirt,Clothing,3,361.91,1085.73
15260,5140,2025-01-31,Headphones,Electronics,3,151.74,455.22
15261,6874,2023-06-26,Fiction,Books,1,200.71,200.71
15262,4226,2023-07-05,Smartphone,Electronics,5,460.76,2303.8
15263,3687,2024-02-16,Lipstick,Beauty,3,287.56,862.68
15264,2829,2024-12-20,Perfume,Beauty,1,57.57,57.57
15265,6655,2024-09-21,Sneakers,Clothing,2,401.81,803.62
15266,4023,2024-03-02,Sneakers,Clothing,3,135.5,406.5
15267,2103,2023-07-11,Jeans,Clothing,1,280.83,280.83
15268,3558,2024-01-18,Lego,Toys,4,259.89,1039.56
15269,6212,2023-06-10,Non-Fiction,Books,1,126.66,126.66
15270,6955,2024-08-09,Board Game,Toys,3,66.73,200.19
15271,6088,2025-01-31,Action Figure,Toys,4,113.52,454.08
15272,4512,2024-02-27,Lego,Toys,4,57.7,230.8
15273,2104,2024-08-14,Headphones,Electronics,1,145.06,145.06
15274,5439,2024-05-06,Vacuum Cleaner,Home & Kitchen,1,498.68,498.68
15275,4858,2023-08-26,Headphones,Electronics,3,207.03,621.09
15276,2807,2023-11-22,Jeans,Clothing,4,433.31,1733.24
15277,6656,2024-11-07,Non-Fiction,Books,5,279.1,1395.5
15278,4075,2023-11-30,Doll,Toys,1,336.63,336.63
15279,2527,2023-06-22,Headphones,Electronics,5,86.61,433.05
15280,5437,2023-06-12,Foundation,Beauty,5,144.65,723.25
15281,2298,2023-08-15,Board Game,Toys,4,260.12,1040.48
15282,6873,2025-03-18,Headphones,Electronics,3,441.76,1325.28
15283,2361,2023-11-03,Perfume,Beauty,5,31.02,155.1
15284,5718,2024-12-23,Laptop,Electronics,3,258.39,775.17
15285,6600,2024-05-18,Laptop,Electronics,1,35.0,35.0
15286,3977,2024-09-19,Action Figure,Toys,4,233.84,935.36
15287,4078,2023-07-19,Tablet,Electronics,2,318.15,636.3
15288,5412,2023-04-01,T-Shirt,Clothing,4,374.91,1499.64
15289,4174,2024-09-01,Lipstick,Beauty,2,77.88,155.76
15290,6692,2024-12-02,Non-Fiction,Books,1,91.62,91.62
15291,3590,2024-07-16,Cookware,Home & Kitchen,3,240.33,720.99
15292,3390,2024-04-09,Doll,Toys,1,499.04,499.04
15293,5515,2024-03-07,Lipstick,Beauty,4,184.46,737.84
15294,2263,2025-02-06,T-Shirt,Clothing,2,219.49,438.98
15295,4984,2023-09-25,Skincare Set,Beauty,2,221.9,443.8
15296,4920,2024-11-13,Comics,Books,4,49.54,198.16
15297,3864,2023-11-19,Lego,Toys,4,389.34,1557.36
15298,2002,2024-09-03,Foundation,Beauty,1,134.02,134.02
15299,3934,2025-02-20,T-Shirt,Clothing,5,354.8,1774.0
15300,2394,2023-07-18,Doll,Toys,2,242.79,485.58
15301,2306,2024-02-07,T-Shirt,Clothing,4,309.77,1239.08
15302,2530,2024-01-11,Action Figure,Toys,1,36.45,36.45
15303,6624,2023-12-16,Cookware,Home & Kitchen,5,446.08,2230.4
15304,5380,2024-09-21,Comics,Books,3,129.49,388.47
15305,2965,2024-10-05,Cookware,Home & Kitchen,4,338.35,1353.4
15306,6020,2024-09-15,Headphones,Electronics,5,401.03,2005.15
15307,2671,2023-10-01,Sneakers,Clothing,3,274.62,823.86
15308,6069,2024-03-13,Microwave,Home & Kitchen,3,175.29,525.87
15309,4253,2023-05-27,Jacket,Clothing,1,489.17,489.17
15310,4673,2024-05-17,Action Figure,Toys,2,146.44,292.88
15311,3714,2023-07-21,Sneakers,Clothing,4,474.84,1899.36
15312,6045,2025-03-13,Laptop,Electronics,5,86.55,432.75
15313,6817,2023-05-13,Jeans,Clothing,3,200.72,602.16
15314,2636,2023-08-26,Action Figure,Toys,2,77.86,155.72
15315,5500,2024-06-19,Board Game,Toys,3,11.1,33.3
15316,6653,2024-08-02,Blender,Home & Kitchen,4,137.53,550.12
15317,3118,2025-01-15,Fiction,Books,4,52.73,210.92
15318,4155,2024-11-11,Perfume,Beauty,1,493.31,493.31
15319,6224,2023-09-11,Blender,Home & Kitchen,4,383.21,1532.84
15320,2038,2023-12-13,Laptop,Electronics,4,11.82,47.28
15321,3633,2024-12-25,Lipstick,Beauty,4,119.59,478.36
15322,6294,2024-05-24,Jeans,Clothing,2,338.36,676.72
15323,5776,2023-08-31,Vacuum Cleaner,Home & Kitchen,5,205.29,1026.45
15324,4055,2024-08-03,Perfume,Beauty,5,417.6,2088.0
15325,6086,2024-06-10,Microwave,Home & Kitchen,4,257.38,1029.52
15326,5404,2023-11-09,Jacket,Clothing,5,330.29,1651.45
15327,2519,2023-09-12,Board Game,Toys,4,302.55,1210.2
15328,4242,2023-09-28,Cookware,Home & Kitchen,5,322.7,1613.5
15329,4364,2024-12-06,Laptop,Electronics,5,122.75,613.75
15330,3042,2024-07-18,Lipstick,Beauty,3,192.91,578.73
15331,6716,2024-03-15,Lipstick,Beauty,2,34.81,69.62
15332,3395,2024-06-09,Perfume,Beauty,3,297.94,893.82
15333,4870,2024-11-05,Cookware,Home & Kitchen,3,235.04,705.12
15334,5677,2024-11-12,Jeans,Clothing,5,382.75,1913.75
15335,5722,2024-07-24,Microwave,Home & Kitchen,1,111.13,111.13
15336,5773,2023-07-31,Microwave,Home & Kitchen,1,224.04,224.04
15337,2235,2025-01-08,Doll,Toys,2,98.57,197.14
15338,5141,2023-07-02,Skincare Set,Beauty,4,310.85,1243.4
15339,2447,2023-09-30,T-Shirt,Clothing,5,425.53,2127.65
15340,6706,2024-09-25,Non-Fiction,Books,2,385.07,770.14
15341,2008,2024-01-28,Jeans,Clothing,3,472.66,1417.98
15342,6558,2024-05-06,Cookware,Home & Kitchen,5,486.15,2430.75
15343,3000,2025-03-14,Headphones,Electronics,3,388.3,1164.9
15344,3335,2024-07-20,Sneakers,Clothing,2,150.53,301.06
15345,2134,2024-10-25,Perfume,Beauty,1,117.44,117.44
15346,4433,2024-03-08,Tablet,Electronics,2,229.3,458.6
15347,2056,2023-09-25,Biography,Books,5,497.0,2485.0
15348,5186,2023-07-23,Non-Fiction,Books,5,212.21,1061.05
15349,3112,2023-03-28,Smartphone,Electronics,4,107.54,430.16
15350,5180,2024-04-10,Fiction,Books,1,472.73,472.73
15351,3524,2023-07-21,Laptop,Electronics,5,199.1,995.5
15352,2144,2024-01-09,Microwave,Home & Kitchen,1,348.54,348.54
15353,4917,2023-05-23,Headphones,Electronics,5,396.19,1980.95
15354,4104,2024-02-20,Blender,Home & Kitchen,1,423.15,423.15
15355,2620,2024-01-03,Foundation,Beauty,2,412.43,824.86
