transaction_id,customer_id,product_category,product_name,quantity,unit_price,total_price,discount_applied,purchase_date,payment_method,final_price,purchase_year,purchase_month,purchase_type,price_category,transaction_flag
12434,2378,Clothing,T-Shirt,3,144.37,433.11,0.0,2024-08-20,paypal,433.11,2024,August,single item,High,High Value
12435,2899,Books,Biography,5,421.24,2106.2,0.1,2023-04-01,paypal,1895.58,2023,April,single item,High,High Value
12436,2916,Beauty,Foundation,2,29.82,59.64,0.1,2025-01-23,credit_card,53.676,2025,January,single item,Medium,Normal Txn
12437,2558,Home & kitchen,Vacuum Cleaner,10,201.32,2013.2,0.05,2023-11-11,credit_card,1912.54,2023,November,bulk,High,High Value
12438,2527,Electronics,Smartphone,7,188.15,1317.05,0.15,2023-10-27,paypal,1119.4924999999998,2023,October,bulk,High,High Value
12439,2153,Home & kitchen,Blender,8,145.98,1167.84,0.1,2023-05-22,bank_transfer,1051.056,2023,May,bulk,High,High Value
12440,2734,Books,Non-Fiction,9,456.32,4106.88,0.15,2025-03-14,bank_transfer,3490.848,2025,March,bulk,High,High Value
12441,2206,Books,Comics,7,376.71,2636.97,0.1,2023-04-14,bank_transfer,2373.2729999999997,2023,April,bulk,High,High Value
12442,2455,Home & kitchen,Blender,10,36.64,366.4,0.05,2024-06-15,credit_card,348.08,2024,June,bulk,Medium,High Value
12443,2273,Toys,Board Game,10,358.77,3587.7,0.0,2024-06-24,paypal,3587.7,2024,June,bulk,High,High Value
12444,2894,Books,Non-Fiction,8,266.01,2128.08,0.1,2025-01-08,paypal,1915.272,2025,January,bulk,High,High Value
12445,2236,Clothing,T-Shirt,9,450.93,4058.37,0.1,2023-07-22,paypal,3652.533,2023,July,bulk,High,High Value
12446,2852,Clothing,Sneakers,6,159.91,959.46,0.05,2023-05-21,bank_transfer,911.487,2023,May,bulk,High,High Value
12447,2740,Books,Non-Fiction,10,289.21,2892.1,0.05,2025-01-16,credit_card,2747.495,2025,January,bulk,High,High Value
12448,2521,Books,Comics,2,252.87,505.74,0.1,2023-04-28,paypal,455.166,2023,April,single item,High,High Value
12449,2678,Toys,Lego,2,247.33,494.66,0.05,2024-02-09,bank_transfer,469.927,2024,February,single item,High,High Value
12450,2944,Clothing,T-Shirt,4,230.77,923.08,0.0,2023-08-08,credit_card,923.08,2023,August,single item,High,High Value
12451,2956,Books,Fiction,9,106.79,961.11,0.05,2024-10-09,bank_transfer,913.0545,2024,October,bulk,High,High Value
12452,2831,Books,Biography,7,379.08,2653.56,0.05,2023-10-24,credit_card,2520.8819999999996,2023,October,bulk,High,High Value
12453,2726,Toys,Action Figure,2,228.41,456.82,0.05,2024-04-06,paypal,433.979,2024,April,single item,High,High Value
12454,2501,Toys,Doll,8,479.47,3835.76,0.05,2023-08-29,bank_transfer,3643.972,2023,August,bulk,High,High Value
12455,2117,Home & kitchen,Cookware,7,134.1,938.7,0.1,2024-10-28,paypal,844.83,2024,October,bulk,High,High Value
12456,2386,Toys,Action Figure,9,342.96,3086.64,0.15,2024-12-23,bank_transfer,2623.644,2024,December,bulk,High,High Value
12457,2344,Electronics,Smartphone,8,470.65,3765.2,0.0,2024-01-28,credit_card,3765.2,2024,January,bulk,High,High Value
12458,2584,Clothing,Jacket,3,333.41,1000.23,0.1,2023-07-04,paypal,900.207,2023,July,single item,High,High Value
12459,2395,Home & kitchen,Microwave,1,436.28,436.28,0.15,2025-01-29,bank_transfer,370.83799999999997,2025,January,single item,High,High Value
12460,2064,Electronics,Tablet,2,414.6,829.2,0.1,2023-06-15,credit_card,746.2800000000001,2023,June,single item,High,High Value
12461,2717,Books,Biography,2,183.26,366.52,0.15,2024-06-14,bank_transfer,311.542,2024,June,single item,High,High Value
12462,2721,Books,Fiction,4,302.06,1208.24,0.05,2025-01-22,credit_card,1147.828,2025,January,single item,High,High Value
12463,2072,Home & kitchen,Microwave,6,82.35,494.1,0.05,2024-11-22,bank_transfer,469.395,2024,November,bulk,Medium,High Value
12464,2789,Toys,Action Figure,4,270.09,1080.36,0.05,2023-11-23,credit_card,1026.3419999999999,2023,November,single item,High,High Value
12465,2274,Books,Fiction,9,119.06,1071.54,0.1,2024-02-22,credit_card,964.386,2024,February,bulk,High,High Value
12466,2990,Beauty,Skincare Set,4,373.15,1492.6,0.15,2024-05-17,credit_card,1268.7099999999998,2024,May,single item,High,High Value
12467,2320,Home & kitchen,Microwave,6,266.39,1598.34,0.05,2025-01-11,paypal,1518.4229999999998,2025,January,bulk,High,High Value
12468,2338,Electronics,Smartphone,6,208.56,1251.36,0.1,2024-11-29,bank_transfer,1126.224,2024,November,bulk,High,High Value
12469,2366,Home & kitchen,Cookware,10,138.05,1380.5,0.0,2023-10-20,paypal,1380.5,2023,October,bulk,High,High Value
12470,2495,Clothing,Jeans,10,499.36,4993.6,0.1,2024-07-24,credit_card,4494.240000000001,2024,July,bulk,High,High Value
12471,2607,Toys,Doll,1,40.5,40.5,0.15,2023-11-10,credit_card,34.425,2023,November,single item,Medium,Normal Txn
12472,2166,Toys,Doll,8,26.56,212.48,0.05,2023-07-18,bank_transfer,201.856,2023,July,bulk,Medium,High Value
12473,2544,Home & kitchen,Cookware,3,112.54,337.62,0.05,2024-01-28,paypal,320.739,2024,January,single item,High,High Value
12474,2011,Books,Fiction,6,485.68,2914.08,0.1,2025-02-03,bank_transfer,2622.672,2025,February,bulk,High,High Value
12475,2301,Books,Non-Fiction,3,489.72,1469.16,0.05,2024-06-19,credit_card,1395.702,2024,June,single item,High,High Value
12476,2729,Beauty,Skincare Set,2,329.19,658.38,0.1,2024-01-11,paypal,592.542,2024,January,single item,High,High Value
12477,2801,Beauty,Lipstick,5,440.65,2203.25,0.15,2024-08-05,bank_transfer,1872.7625,2024,August,single item,High,High Value
12478,2102,Toys,Action Figure,1,110.91,110.91,0.15,2024-06-06,credit_card,94.2735,2024,June,single item,High,Normal Txn
12479,2425,Beauty,Perfume,9,486.16,4375.4400000000005,0.15,2023-12-22,credit_card,3719.1240000000003,2023,December,bulk,High,High Value
12480,2392,Electronics,Smartphone,7,75.68,529.76,0.0,2023-06-04,credit_card,529.76,2023,June,bulk,Medium,High Value
12481,2779,Beauty,Perfume,3,55.06,165.18,0.0,2024-10-22,paypal,165.18,2024,October,single item,Medium,High Value
12482,2214,Electronics,Laptop,4,60.54,242.16,0.05,2024-11-07,bank_transfer,230.052,2024,November,single item,Medium,High Value
12483,2691,Beauty,Lipstick,6,288.7,1732.1999999999998,0.15,2024-11-30,bank_transfer,1472.37,2024,November,bulk,High,High Value
12484,2088,Toys,Board Game,3,391.58,1174.74,0.1,2023-08-23,paypal,1057.266,2023,August,single item,High,High Value
12485,2553,Toys,Lego,7,186.5,1305.5,0.0,2024-06-27,credit_card,1305.5,2024,June,bulk,High,High Value
12486,2401,Electronics,Smartphone,6,489.06,2934.36,0.0,2024-10-24,bank_transfer,2934.36,2024,October,bulk,High,High Value
12487,2588,Home & kitchen,Microwave,9,220.04,1980.36,0.1,2023-11-20,credit_card,1782.3239999999998,2023,November,bulk,High,High Value
12488,2889,Toys,Action Figure,5,79.47,397.35,0.05,2023-12-07,paypal,377.4825,2023,December,single item,Medium,High Value
12489,2046,Home & kitchen,Microwave,4,235.65,942.6,0.0,2024-05-25,paypal,942.6,2024,May,single item,High,High Value
12490,2672,Books,Fiction,3,341.12,1023.36,0.1,2025-01-08,bank_transfer,921.024,2025,January,single item,High,High Value
12491,2463,Electronics,Laptop,10,416.95,4169.5,0.05,2023-03-05,paypal,3961.0249999999996,2023,March,bulk,High,High Value
12492,2592,Toys,Action Figure,1,232.09,232.09,0.05,2024-08-03,bank_transfer,220.4855,2024,August,single item,High,High Value
12493,2310,Clothing,Jacket,3,298.84,896.52,0.05,2024-07-11,paypal,851.694,2024,July,single item,High,High Value
12494,2086,Books,Fiction,3,137.34,412.02,0.1,2024-08-02,paypal,370.818,2024,August,single item,High,High Value
12495,2092,Home & kitchen,Blender,7,324.73,2273.11,0.1,2023-10-29,credit_card,2045.7990000000002,2023,October,bulk,High,High Value
12496,2660,Toys,Board Game,7,493.06,3451.42,0.1,2024-09-07,bank_transfer,3106.2780000000002,2024,September,bulk,High,High Value
12497,2673,Electronics,Smartphone,1,29.28,29.28,0.0,2024-04-19,paypal,29.28,2024,April,single item,Medium,Normal Txn
12498,2714,Beauty,Foundation,3,443.83,1331.49,0.05,2023-06-08,bank_transfer,1264.9154999999998,2023,June,single item,High,High Value
12499,2936,Clothing,Jeans,8,283.33,2266.64,0.05,2024-04-05,paypal,2153.308,2024,April,bulk,High,High Value
12500,2928,Home & kitchen,Cookware,9,129.79,1168.11,0.05,2023-05-26,paypal,1109.7044999999998,2023,May,bulk,High,High Value
12501,2242,Books,Comics,7,477.67,3343.69,0.1,2023-10-03,paypal,3009.321,2023,October,bulk,High,High Value
12502,2865,Electronics,Laptop,7,244.26,1709.82,0.0,2023-04-04,paypal,1709.82,2023,April,bulk,High,High Value
12503,2002,Clothing,T-Shirt,8,169.19,1353.52,0.0,2024-02-11,credit_card,1353.52,2024,February,bulk,High,High Value
12504,2225,Electronics,Tablet,6,94.84,569.04,0.05,2024-11-19,paypal,540.588,2024,November,bulk,Medium,High Value
12505,2801,Toys,Doll,3,126.0,378.0,0.05,2024-02-16,credit_card,359.09999999999997,2024,February,single item,High,High Value
12506,2745,Beauty,Skincare Set,1,417.26,417.26,0.15,2023-07-23,credit_card,354.671,2023,July,single item,High,High Value
12507,2973,Books,Comics,7,309.13,2163.91,0.05,2024-11-10,bank_transfer,2055.7144999999996,2024,November,bulk,High,High Value
12508,2926,Electronics,Headphones,1,457.06,457.06,0.1,2024-09-01,bank_transfer,411.354,2024,September,single item,High,High Value
12509,2929,Home & kitchen,Vacuum Cleaner,1,119.82,119.82,0.05,2023-10-25,paypal,113.829,2023,October,single item,High,High Value
12510,2589,Toys,Doll,9,64.96,584.64,0.0,2024-01-30,paypal,584.64,2024,January,bulk,Medium,High Value
12511,2116,Toys,Lego,10,8.01,80.1,0.1,2023-08-13,credit_card,72.09,2023,August,bulk,Low,Normal Txn
12512,2666,Books,Fiction,7,256.39,1794.73,0.05,2023-09-29,paypal,1704.9935,2023,September,bulk,High,High Value
12513,2918,Toys,Lego,4,499.16,1996.64,0.1,2023-06-15,credit_card,1796.976,2023,June,single item,High,High Value
12514,2103,Home & kitchen,Microwave,6,349.01,2094.06,0.1,2023-09-28,credit_card,1884.654,2023,September,bulk,High,High Value
12515,2194,Electronics,Laptop,1,157.66,157.66,0.05,2023-04-20,paypal,149.777,2023,April,single item,High,High Value
12516,2166,Books,Non-Fiction,7,439.04,3073.28,0.1,2023-05-24,bank_transfer,2765.952,2023,May,bulk,High,High Value
12517,2871,Toys,Doll,6,391.95,2351.7,0.0,2025-01-21,paypal,2351.7,2025,January,bulk,High,High Value
12518,2090,Toys,Action Figure,4,12.63,50.52,0.05,2023-10-22,credit_card,47.994,2023,October,single item,Low,Normal Txn
12519,2686,Home & kitchen,Microwave,7,409.35,2865.4500000000003,0.1,2024-11-07,bank_transfer,2578.905,2024,November,bulk,High,High Value
12520,2122,Beauty,Lipstick,3,153.76,461.28,0.05,2023-07-02,credit_card,438.21599999999995,2023,July,single item,High,High Value
12521,2143,Beauty,Foundation,1,79.09,79.09,0.15,2023-11-06,credit_card,67.2265,2023,November,single item,Medium,Normal Txn
12522,2994,Toys,Action Figure,4,117.03,468.12,0.1,2023-07-03,credit_card,421.308,2023,July,single item,High,High Value
12523,2106,Electronics,Laptop,3,236.95,710.8499999999999,0.05,2024-03-20,bank_transfer,675.3074999999999,2024,March,single item,High,High Value
12524,2887,Books,Comics,1,215.31,215.31,0.15,2023-11-07,bank_transfer,183.0135,2023,November,single item,High,High Value
12525,2428,Toys,Board Game,2,148.0,296.0,0.1,2024-10-10,paypal,266.40000000000003,2024,October,single item,High,High Value
12526,2305,Clothing,Sneakers,5,90.25,451.25,0.0,2023-08-16,bank_transfer,451.25,2023,August,single item,Medium,High Value
12527,2872,Books,Comics,8,382.3,3058.4,0.1,2024-05-11,credit_card,2752.56,2024,May,bulk,High,High Value
12528,2971,Beauty,Lipstick,1,495.1,495.1,0.1,2024-12-12,bank_transfer,445.59000000000003,2024,December,single item,High,High Value
12529,2317,Toys,Action Figure,4,390.01,1560.04,0.05,2023-11-21,paypal,1482.0379999999998,2023,November,single item,High,High Value
12530,2963,Home & kitchen,Microwave,4,151.49,605.96,0.1,2023-05-17,bank_transfer,545.364,2023,May,single item,High,High Value
12531,2635,Clothing,Sneakers,5,126.18,630.9000000000001,0.15,2023-04-15,credit_card,536.2650000000001,2023,April,single item,High,High Value
12532,2902,Toys,Board Game,7,112.74,789.18,0.05,2024-09-28,credit_card,749.7209999999999,2024,September,bulk,High,High Value
12533,2009,Electronics,Smartphone,8,72.66,581.28,0.1,2023-08-05,paypal,523.152,2023,August,bulk,Medium,High Value
12534,2774,Clothing,Jeans,6,277.91,1667.46,0.0,2023-09-23,bank_transfer,1667.46,2023,September,bulk,High,High Value
12535,2073,Toys,Board Game,1,304.67,304.67,0.15,2025-01-20,credit_card,258.9695,2025,January,single item,High,High Value
12536,2359,Electronics,Laptop,7,354.22,2479.54,0.05,2023-12-25,paypal,2355.5629999999996,2023,December,bulk,High,High Value
12537,2223,Clothing,Jacket,3,341.71,1025.13,0.05,2024-11-08,paypal,973.8735,2024,November,single item,High,High Value
12538,2416,Electronics,Tablet,6,149.7,898.1999999999999,0.1,2024-10-15,paypal,808.38,2024,October,bulk,High,High Value
12539,2553,Electronics,Smartphone,8,168.5,1348.0,0.15,2023-11-16,paypal,1145.8,2023,November,bulk,High,High Value
12540,2370,Clothing,Jacket,7,342.35,2396.4500000000003,0.0,2023-06-28,bank_transfer,2396.4500000000003,2023,June,bulk,High,High Value
12541,2716,Clothing,Sneakers,10,177.98,1779.8,0.1,2024-03-31,paypal,1601.82,2024,March,bulk,High,High Value
12542,2264,Electronics,Tablet,6,110.25,661.5,0.05,2023-02-07,bank_transfer,628.425,2023,February,bulk,High,High Value
12543,2840,Beauty,Perfume,9,190.3,1712.7,0.05,2024-05-06,bank_transfer,1627.065,2024,May,bulk,High,High Value
12544,2690,Clothing,Jeans,9,139.68,1257.12,0.05,2024-12-26,credit_card,1194.264,2024,December,bulk,High,High Value
12545,2860,Toys,Action Figure,1,48.71,48.71,0.15,2023-11-24,credit_card,41.4035,2023,November,single item,Medium,Normal Txn
12546,2318,Books,Biography,1,415.92,415.92,0.1,2023-07-25,credit_card,374.32800000000003,2023,July,single item,High,High Value
12547,2084,Home & kitchen,Microwave,1,427.29,427.29,0.1,2023-12-16,bank_transfer,384.56100000000004,2023,December,single item,High,High Value
12548,2318,Electronics,Headphones,8,113.78,910.24,0.1,2023-07-31,bank_transfer,819.216,2023,July,bulk,High,High Value
12549,2111,Electronics,Smartphone,10,37.06,370.6,0.05,2023-11-11,bank_transfer,352.07,2023,November,bulk,Medium,High Value
12550,2251,Home & kitchen,Cookware,7,370.72,2595.04,0.1,2023-04-22,paypal,2335.536,2023,April,bulk,High,High Value
12551,2383,Beauty,Perfume,3,109.71,329.13,0.0,2024-10-08,bank_transfer,329.13,2024,October,single item,High,High Value
12552,2007,Home & kitchen,Microwave,2,199.75,399.5,0.15,2023-09-27,credit_card,339.575,2023,September,single item,High,High Value
12553,2459,Clothing,Jacket,4,36.75,147.0,0.1,2024-08-27,credit_card,132.3,2024,August,single item,Medium,High Value
12554,2084,Home & kitchen,Vacuum Cleaner,3,117.0,351.0,0.15,2024-03-18,credit_card,298.34999999999997,2024,March,single item,High,High Value
12555,2208,Electronics,Smartphone,7,397.49,2782.4300000000003,0.15,2023-09-06,bank_transfer,2365.0655,2023,September,bulk,High,High Value
12556,2900,Home & kitchen,Blender,10,403.18,4031.8,0.1,2023-07-20,credit_card,3628.6200000000003,2023,July,bulk,High,High Value
12557,2390,Books,Comics,8,107.51,860.08,0.1,2024-02-26,paypal,774.072,2024,February,bulk,High,High Value
12558,2314,Toys,Doll,6,171.28,1027.68,0.1,2023-08-21,paypal,924.912,2023,August,bulk,High,High Value
12559,2022,Clothing,Jeans,3,71.45,214.35,0.1,2024-05-15,bank_transfer,192.915,2024,May,single item,Medium,High Value
12560,2410,Home & kitchen,Vacuum Cleaner,6,41.72,250.32,0.0,2024-09-17,bank_transfer,250.32,2024,September,bulk,Medium,High Value
12561,2895,Electronics,Laptop,2,496.12,992.24,0.05,2025-01-20,bank_transfer,942.6279999999999,2025,January,single item,High,High Value
12562,2515,Toys,Board Game,7,329.52,2306.64,0.0,2023-07-12,credit_card,2306.64,2023,July,bulk,High,High Value
12563,2127,Clothing,T-Shirt,10,273.34,2733.4,0.15,2024-05-08,credit_card,2323.39,2024,May,bulk,High,High Value
12564,2809,Electronics,Headphones,7,383.92,2687.44,0.1,2023-04-18,credit_card,2418.696,2023,April,bulk,High,High Value
12565,2700,Beauty,Skincare Set,4,420.84,1683.36,0.0,2024-06-26,bank_transfer,1683.36,2024,June,single item,High,High Value
12566,2874,Books,Non-Fiction,8,404.32,3234.56,0.1,2023-10-12,bank_transfer,2911.104,2023,October,bulk,High,High Value
12567,2014,Beauty,Skincare Set,4,13.19,52.76,0.1,2023-04-09,paypal,47.484,2023,April,single item,Low,Normal Txn
12568,2971,Books,Biography,7,97.47,682.29,0.15,2024-01-23,credit_card,579.9464999999999,2024,January,bulk,Medium,High Value
12569,2978,Home & kitchen,Blender,4,329.18,1316.72,0.05,2023-06-24,bank_transfer,1250.884,2023,June,single item,High,High Value
12570,2012,Clothing,T-Shirt,5,191.0,955.0,0.05,2023-11-26,paypal,907.25,2023,November,single item,High,High Value
12571,2087,Home & kitchen,Vacuum Cleaner,7,491.33,3439.31,0.15,2025-02-21,bank_transfer,2923.4134999999997,2025,February,bulk,High,High Value
12572,2524,Books,Non-Fiction,10,334.38,3343.8,0.0,2023-08-28,credit_card,3343.8,2023,August,bulk,High,High Value
12573,2909,Books,Non-Fiction,3,478.49,1435.47,0.05,2024-08-20,credit_card,1363.6965,2024,August,single item,High,High Value
12574,2537,Books,Non-Fiction,10,104.72,1047.2,0.05,2024-06-30,credit_card,994.84,2024,June,bulk,High,High Value
12575,2301,Toys,Action Figure,5,432.66,2163.3,0.05,2023-05-16,paypal,2055.135,2023,May,single item,High,High Value
12576,2243,Electronics,Smartphone,3,164.07,492.21,0.15,2024-01-04,credit_card,418.3785,2024,January,single item,High,High Value
12577,2122,Clothing,Jacket,5,494.83,2474.15,0.1,2023-10-02,bank_transfer,2226.735,2023,October,single item,High,High Value
12578,2147,Home & kitchen,Vacuum Cleaner,3,83.06,249.18,0.0,2023-06-03,bank_transfer,249.18,2023,June,single item,Medium,High Value
12579,2567,Home & kitchen,Cookware,10,260.59,2605.9,0.15,2024-05-24,bank_transfer,2215.015,2024,May,bulk,High,High Value
12580,2750,Beauty,Foundation,7,397.46,2782.22,0.15,2024-07-05,bank_transfer,2364.8869999999997,2024,July,bulk,High,High Value
12581,2356,Books,Non-Fiction,1,219.16,219.16,0.0,2023-09-22,paypal,219.16,2023,September,single item,High,High Value
12582,2685,Books,Fiction,9,236.7,2130.3,0.0,2023-10-31,paypal,2130.3,2023,October,bulk,High,High Value
12583,2904,Books,Non-Fiction,9,493.25,4439.25,0.1,2025-02-15,credit_card,3995.3250000000003,2025,February,bulk,High,High Value
12584,2733,Home & kitchen,Cookware,5,215.53,1077.65,0.1,2024-06-28,paypal,969.8850000000001,2024,June,single item,High,High Value
12585,2631,Beauty,Lipstick,9,304.02,2736.18,0.15,2024-10-14,paypal,2325.7529999999997,2024,October,bulk,High,High Value
12586,2309,Electronics,Smartphone,10,32.0,320.0,0.0,2025-02-13,paypal,320.0,2025,February,bulk,Medium,High Value
12587,2695,Toys,Lego,6,421.89,2531.34,0.15,2023-04-29,paypal,2151.639,2023,April,bulk,High,High Value
12588,2288,Clothing,Jacket,5,325.84,1629.1999999999998,0.05,2024-12-12,credit_card,1547.7399999999998,2024,December,single item,High,High Value
12589,2307,Electronics,Laptop,3,204.99,614.97,0.15,2024-11-30,credit_card,522.7245,2024,November,single item,High,High Value
12590,2812,Home & kitchen,Vacuum Cleaner,8,13.0,104.0,0.1,2024-05-15,credit_card,93.60000000000001,2024,May,bulk,Low,Normal Txn
12591,2594,Toys,Action Figure,4,297.88,1191.52,0.0,2023-05-06,credit_card,1191.52,2023,May,single item,High,High Value
