Transaction_ID,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price ($),Total_Price ($),Discount Applied (%),Purchase_Date,Payment_Method
12418,2657,Beauty,Perfume,9,130.08,1170.72,5%,20/11/2023,BANK_TRANSFER
12419,2605,Beauty,Perfume,3,166.96,500.88,15%,2024-09-30,bank transfer
12420,2309,Home & Kitchen,Blender,10,270.87,2708.7,,21/04/2023,BANK_TRANSFER
12421,2520,Electronics,Smartphone,3,109.73,329.19,15%,09-25-2024,bank transfer
12422,2591,Toys,Doll,2,406.52,813.04,5%,2025-01-05,paypal
12423,2027,Home & Kitchen,Blender,8,387.95,3103.6,0%,2023-08-19,credit_card
12424,2686,Home & Kitchen,Microwave,3,76.92,230.76,15%,04-05-2024,Credit Card
12425,2562,Beauty,Foundation,6,234.6,1407.6,10%,29/09/2023,paypal
12426,2199,Beauty,Foundation,2,388.54,777.08,5%,06/03/2025,credit_card
12427,2387,Toys,Doll,7,171.98,1203.86,15%,03/11/2023,Credit Card
12428,2349,Books,Fiction,4,318.39,1273.56,15%,17/09/2024,bank transfer
12429,2960,Books,Non-Fiction,9,29.86,268.74,,05-20-2023,Credit Card
12430,2940,Home & Kitchen,Cookware,10,306.3,3063.0,15%,09-17-2024,PayPal
12431,2693,Clothing,T-Shirt,9,80.56,725.04,0%,2024-05-11,Credit Card
12432,2536,Clothing,Jeans,7,416.14,2912.98,10%,2023-07-22,credit_card
12433,2828,Books,Biography,8,180.95,1447.6,5%,2024-11-02,paypal
12434,2378,Clothing,T-Shirt,3,144.37,433.11,,08-20-2024,paypal
12435,2899,Books,Biography,5,421.24,2106.2,10%,2023-04-01,PayPal
12436,2916,Beauty,Foundation,2,29.82,59.64,10%,23/01/2025,credit_card
12437,2558,Home & Kitchen,Vacuum Cleaner,10,201.32,2013.1999999999998,5%,11/11/2023,Credit Card
12438,2527,Electronics,Smartphone,7,188.15,1317.05,15%,10-27-2023,PayPal
12439,2153,Home & Kitchen,Blender,8,145.98,1167.84,10%,22/05/2023,bank transfer
12440,2734,Books,Non-Fiction,9,456.32,4106.88,15%,03-14-2025,BANK_TRANSFER
12441,2206,Books,Comics,7,376.71,2636.97,10%,14/04/2023,bank transfer
12442,2455,Home & Kitchen,Blender,10,36.64,366.4,5%,15/06/2024,credit_card
12443,2273,Toys,Board Game,10,358.77,3587.7,,06-24-2024,PayPal
12444,2894,Books,Non-Fiction,8,266.01,2128.08,10%,2025-01-08,paypal
12445,2236,Clothing,T-Shirt,9,450.93,4058.37,10%,2023-07-22,PayPal
12446,2852,Clothing,Sneakers,6,159.91,959.46,5%,21/05/2023,BANK_TRANSFER
12447,2740,Books,Non-Fiction,10,289.21,2892.1,5%,01-16-2025,credit_card
12448,2521,Books,Comics,2,252.87,,10%,04-28-2023,PayPal
12449,2678,Toys,Lego,2,247.33,494.66,5%,02-09-2024,bank transfer
12450,2944,Clothing,T-Shirt,4,230.77,923.08,,08-08-2023,Credit Card
12451,2956,Books,Fiction,9,106.79,961.11,5%,10-09-2024,bank transfer
12452,2831,Books,Biography,7,379.08,2653.56,5%,24/10/2023,credit_card
12453,2726,Toys,Action Figure,2,228.41,456.82,5%,04-06-2024,PayPal
12454,2501,Toys,Doll,8,479.47,3835.76,5%,29/08/2023,bank transfer
12455,2117,Home & Kitchen,Cookware,7,134.1,938.6999999999999,10%,2024-10-28,PayPal
12456,2386,Toys,Action Figure,9,342.96,3086.64,15%,12-23-2024,bank transfer
12457,2344,Electronics,Smartphone,8,470.65,3765.2,,2024-01-28,credit_card
12458,2584,Clothing,Jacket,3,333.41,1000.23,10%,07-04-2023,paypal
12459,2395,Home & Kitchen,Microwave,1,436.28,436.28,15%,29/01/2025,bank transfer
12460,2064,Electronics,Tablet,2,414.6,829.2,10%,2023-06-15,Credit Card
12461,2717,Books,Biography,2,183.26,366.52,15%,2024-06-14,bank transfer
12462,2721,Books,Fiction,4,302.06,1208.24,5%,22/01/2025,credit_card
12463,2072,Home & Kitchen,Microwave,6,82.35,494.09999999999997,5%,2024-11-22,bank transfer
12464,2789,Toys,Action Figure,4,270.09,1080.36,5%,11-23-2023,Credit Card
12465,2274,Books,Fiction,9,119.06,1071.54,10%,2024-02-22,Credit Card
12466,2990,Beauty,Skincare Set,4,373.15,1492.6,15%,17/05/2024,credit_card
12467,2320,Home & Kitchen,Microwave,6,266.39,1598.34,5%,01-11-2025,PayPal
12468,2338,Electronics,Smartphone,6,208.56,1251.3600000000001,10%,2024-11-29,bank transfer
12469,2366,Home & Kitchen,Cookware,10,138.05,1380.5,,10-20-2023,paypal
12470,2495,Clothing,Jeans,10,499.36,4993.6,10%,2024-07-24,Credit Card
12471,2607,Toys,Doll,1,40.5,40.5,15%,2023-11-10,Credit Card
12472,2166,Toys,Doll,8,26.56,212.48,5%,2023-07-18,bank transfer
12473,2544,Home & Kitchen,Cookware,3,112.54,337.62,5%,28/01/2024,PayPal
12474,2011,Books,Fiction,6,485.68,2914.08,10%,02-03-2025,bank transfer
12475,2301,Books,Non-Fiction,3,489.72,1469.16,5%,06-19-2024,credit_card
12476,2729,Beauty,Skincare Set,2,329.19,658.38,10%,01-11-2024,paypal
12477,2801,Beauty,Lipstick,5,440.65,2203.25,15%,08/05/2024,bank transfer
12478,2102,Toys,Action Figure,1,110.91,110.91,15%,06-06-2024,Credit Card
12479,2425,Beauty,Perfume,9,486.16,4375.4400000000005,15%,12-22-2023,Credit Card
12480,2392,Electronics,Smartphone,7,75.68,529.76,0%,2023-06-04,credit_card
12481,2779,Beauty,Perfume,3,55.06,165.18,,2024-10-22,PayPal
12482,2214,Electronics,Laptop,4,60.54,242.16,5%,11-07-2024,bank transfer
12483,2691,Beauty,Lipstick,6,288.7,1732.1999999999998,15%,11-30-2024,BANK_TRANSFER
12484,2088,Toys,Board Game,3,391.58,1174.74,10%,23/08/2023,PayPal
12485,2553,Toys,Lego,7,186.5,1305.5,0%,2024-06-27,Credit Card
12486,2401,Electronics,Smartphone,6,489.06,2934.36,0%,2024-10-24,bank transfer
12487,2588,Home & Kitchen,Microwave,9,220.04,1980.36,10%,2023-11-20,Credit Card
12488,2889,Toys,Action Figure,5,79.47,397.35,5%,12-07-2023,paypal
12489,2046,Home & Kitchen,Microwave,4,235.65,942.6,,25/05/2024,PayPal
12490,2672,Books,Fiction,3,341.12,1023.36,10%,2025-01-08,BANK_TRANSFER
12491,2463,Electronics,Laptop,10,416.95,4169.5,5%,03/05/2023,paypal
12492,2592,Toys,Action Figure,1,232.09,232.09,5%,08/03/2024,BANK_TRANSFER
12493,2310,Clothing,Jacket,3,298.84,896.52,5%,07-11-2024,paypal
12494,2086,Books,Fiction,3,137.34,412.02,10%,08-02-2024,PayPal
12495,2092,Home & Kitchen,Blender,7,324.73,2273.11,10%,10-29-2023,Credit Card
12496,2660,Toys,Board Game,7,493.06,3451.42,10%,09/07/2024,BANK_TRANSFER
12497,2673,Electronics,Smartphone,1,29.28,29.28,0%,2024-04-19,PayPal
12498,2714,Beauty,Foundation,3,443.83,1331.49,5%,06-08-2023,BANK_TRANSFER
12499,2936,Clothing,Jeans,8,283.33,2266.64,5%,04-05-2024,PayPal
12500,2928,Home & Kitchen,Cookware,9,129.79,1168.11,5%,26/05/2023,paypal
12501,2242,Books,Comics,7,477.67,3343.69,10%,2023-10-03,PayPal
12502,2865,Electronics,Laptop,7,244.26,1709.82,,2023-04-04,paypal
12503,2002,Clothing,T-Shirt,8,169.19,1353.52,0%,02/11/2024,Credit Card
12504,2225,Electronics,Tablet,6,94.84,569.04,5%,2024-11-19,paypal
12505,2801,Toys,Doll,3,126.0,378.0,5%,02-16-2024,credit_card
12506,2745,Beauty,Skincare Set,1,417.26,417.26,15%,07-23-2023,Credit Card
12507,2973,Books,Comics,7,309.13,2163.91,5%,2024-11-10,bank transfer
12508,2926,Electronics,Headphones,1,457.06,457.06,10%,09/01/2024,bank transfer
12509,2929,Home & Kitchen,Vacuum Cleaner,1,119.82,119.82,5%,2023-10-25,PayPal
12510,2589,Toys,Doll,9,64.96,584.64,,30/01/2024,PayPal
12511,2116,Toys,Lego,10,8.01,80.1,10%,08-13-2023,credit_card
12512,2666,Books,Fiction,7,256.39,1794.73,5%,09-29-2023,PayPal
12513,2918,Toys,Lego,4,499.16,1996.64,10%,06-15-2023,Credit Card
12514,2103,Home & Kitchen,Microwave,6,349.01,2094.06,10%,28/09/2023,Credit Card
12515,2194,Electronics,Laptop,1,157.66,157.66,5%,20/04/2023,paypal
12516,2166,Books,Non-Fiction,7,439.04,3073.28,10%,24/05/2023,BANK_TRANSFER
12517,2871,Toys,Doll,6,391.95,2351.7,,21/01/2025,PayPal
12518,2090,Toys,Action Figure,4,12.63,50.52,5%,22/10/2023,credit_card
12519,2686,Home & Kitchen,Microwave,7,409.35,2865.4500000000003,10%,11-07-2024,bank transfer
12520,2122,Beauty,Lipstick,3,153.76,461.28,5%,07-02-2023,Credit Card
12521,2143,Beauty,Foundation,1,79.09,79.09,15%,11-06-2023,Credit Card
12522,2994,Toys,Action Figure,4,117.03,468.12,10%,2023-07-03,Credit Card
12523,2106,Electronics,Laptop,3,236.95,710.8499999999999,5%,2024-03-20,BANK_TRANSFER
12524,2887,Books,Comics,1,215.31,215.31,15%,11/07/2023,BANK_TRANSFER
12525,2428,Toys,Board Game,2,148.0,296.0,10%,10/10/2024,PayPal
12526,2305,Clothing,Sneakers,5,90.25,451.25,,16/08/2023,bank transfer
12527,2872,Books,Comics,8,382.3,3058.4,10%,05/11/2024,credit_card
12528,2971,Beauty,Lipstick,1,495.1,495.1,10%,2024-12-12,BANK_TRANSFER
12529,2317,Toys,Action Figure,4,390.01,1560.04,5%,11-21-2023,paypal
12530,2963,Home & Kitchen,Microwave,4,151.49,605.96,10%,2023-05-17,BANK_TRANSFER
12531,2635,Clothing,Sneakers,5,126.18,630.9000000000001,15%,04-15-2023,Credit Card
12532,2902,Toys,Board Game,7,112.74,789.18,5%,28/09/2024,credit_card
12533,2009,Electronics,Smartphone,8,72.66,581.28,10%,08/05/2023,PayPal
12534,2774,Clothing,Jeans,6,277.91,1667.46,,2023-09-23,BANK_TRANSFER
12535,2073,Toys,Board Game,1,304.67,304.67,15%,2025-01-20,Credit Card
12536,2359,Electronics,Laptop,7,354.22,2479.54,5%,2023-12-25,paypal
12537,2223,Clothing,Jacket,3,341.71,1025.1299999999999,5%,2024-11-08,paypal
12538,2416,Electronics,Tablet,6,149.7,898.1999999999999,10%,2024-10-15,PayPal
12539,2553,Electronics,Smartphone,8,168.5,1348.0,15%,16/11/2023,PayPal
12540,2370,Clothing,Jacket,7,342.35,2396.4500000000003,0%,2023-06-28,BANK_TRANSFER
12541,2716,Clothing,Sneakers,10,177.98,1779.8,10%,03-31-2024,PayPal
12542,2264,Electronics,Tablet,6,110.25,661.5,5%,02/07/2023,bank transfer
12543,2840,Beauty,Perfume,9,190.3,1712.7,5%,05/06/2024,bank transfer
12544,2690,Clothing,Jeans,9,139.68,1257.1200000000001,5%,12-26-2024,Credit Card
12545,2860,Toys,Action Figure,1,48.71,48.71,15%,2023-11-24,Credit Card
12546,2318,Books,Biography,1,415.92,415.92,10%,25/07/2023,Credit Card
12547,2084,Home & Kitchen,Microwave,1,427.29,427.29,10%,16/12/2023,bank transfer
12548,2318,Electronics,Headphones,8,113.78,910.24,10%,07-31-2023,BANK_TRANSFER
12549,2111,Electronics,Smartphone,10,37.06,370.6,5%,11-11-2023,BANK_TRANSFER
12550,2251,Home & Kitchen,Cookware,7,370.72,2595.04,10%,2023-04-22,PayPal
12551,2383,Beauty,Perfume,3,109.71,329.13,0%,10-08-2024,BANK_TRANSFER
12552,2007,Home & Kitchen,Microwave,2,199.75,399.5,15%,27/09/2023,Credit Card
12553,2459,Clothing,Jacket,4,36.75,147.0,10%,27/08/2024,credit_card
12554,2084,Home & Kitchen,Vacuum Cleaner,3,117.0,351.0,15%,03-18-2024,Credit Card
12555,2208,Electronics,Smartphone,7,397.49,2782.4300000000003,15%,09/06/2023,bank transfer
12556,2900,Home & Kitchen,Blender,10,403.18,4031.8,10%,2023-07-20,credit_card
12557,2390,Books,Comics,8,107.51,860.08,10%,02-26-2024,PayPal
12558,2314,Toys,Doll,6,171.28,1027.68,10%,21/08/2023,paypal
12559,2022,Clothing,Jeans,3,71.45,214.35000000000002,10%,15/05/2024,BANK_TRANSFER
12560,2410,Home & Kitchen,Vacuum Cleaner,6,41.72,250.32,0%,2024-09-17,BANK_TRANSFER
12561,2895,Electronics,Laptop,2,496.12,992.24,5%,20/01/2025,bank transfer
12562,2515,Toys,Board Game,7,329.52,2306.64,,2023-07-12,Credit Card
12563,2127,Clothing,T-Shirt,10,273.34,2733.3999999999996,15%,2024-05-08,Credit Card
12564,2809,Electronics,Headphones,7,383.92,2687.44,10%,18/04/2023,credit_card
12565,2700,Beauty,Skincare Set,4,420.84,1683.36,0%,06-26-2024,BANK_TRANSFER
12566,2874,Books,Non-Fiction,8,404.32,3234.56,10%,2023-10-12,bank transfer
12567,2014,Beauty,Skincare Set,4,13.19,52.76,10%,04/09/2023,PayPal
12568,2971,Books,Biography,7,97.47,682.29,15%,23/01/2024,Credit Card
12569,2978,Home & Kitchen,Blender,4,329.18,1316.72,5%,24/06/2023,BANK_TRANSFER
12570,2012,Clothing,T-Shirt,5,191.0,955.0,5%,11-26-2023,paypal
12571,2087,Home & Kitchen,Vacuum Cleaner,7,491.33,3439.31,15%,21/02/2025,bank transfer
12572,2524,Books,Non-Fiction,10,334.38,3343.8,0%,08-28-2023,credit_card
12573,2909,Books,Non-Fiction,3,478.49,1435.47,5%,2024-08-20,Credit Card
12574,2537,Books,Non-Fiction,10,104.72,1047.2,5%,06-30-2024,Credit Card
12575,2301,Toys,Action Figure,5,432.66,2163.3,5%,16/05/2023,PayPal
12576,2243,Electronics,Smartphone,3,164.07,492.21,15%,2024-01-04,Credit Card
12577,2122,Clothing,Jacket,5,494.83,,10%,10-02-2023,bank transfer
12578,2147,Home & Kitchen,Vacuum Cleaner,3,83.06,249.18,,06-03-2023,BANK_TRANSFER
12579,2567,Home & Kitchen,Cookware,10,260.59,2605.8999999999996,15%,24/05/2024,BANK_TRANSFER
12580,2750,Beauty,Foundation,7,397.46,2782.22,15%,2024-07-05,BANK_TRANSFER
12581,2356,Books,Non-Fiction,1,219.16,219.16,,09-22-2023,paypal
12582,2685,Books,Fiction,9,236.7,2130.2999999999997,,10-31-2023,paypal
12583,2904,Books,Non-Fiction,9,493.25,4439.25,10%,15/02/2025,Credit Card
12584,2733,Home & Kitchen,Cookware,5,215.53,1077.65,10%,28/06/2024,paypal
12585,2631,Beauty,Lipstick,9,304.02,2736.18,15%,14/10/2024,paypal
12586,2309,Electronics,Smartphone,10,32.0,320.0,,02-13-2025,PayPal
12587,2695,Toys,Lego,6,421.89,2531.34,15%,2023-04-29,paypal
12588,2288,Clothing,Jacket,5,325.84,1629.1999999999998,5%,12-12-2024,credit_card
12589,2307,Electronics,Laptop,3,204.99,614.97,15%,11-30-2024,credit_card
12590,2812,Home & Kitchen,Vacuum Cleaner,8,13.0,104.0,10%,2024-05-15,credit_card
12591,2594,Toys,Action Figure,4,297.88,1191.52,,05/06/2023,Credit Card
12592,2966,Toys,Lego,10,11.27,,5%,07/07/2023,BANK_TRANSFER
12593,2914,Toys,Board Game,3,5.6,16.799999999999997,,2024-02-18,PayPal
12594,2723,Books,Biography,6,309.97,1859.8200000000002,5%,01-20-2025,Credit Card
12595,2662,Clothing,T-Shirt,8,98.56,788.48,,05-06-2024,BANK_TRANSFER
12596,2549,Home & Kitchen,Blender,9,99.98,899.82,5%,08-27-2024,PayPal
12597,2352,Home & Kitchen,Microwave,6,328.37,1970.22,15%,2024-08-07,PayPal
12598,2312,Toys,Board Game,5,31.58,157.89999999999998,,2025-01-28,PayPal
12599,2873,Home & Kitchen,Vacuum Cleaner,2,160.14,320.28,15%,2023-04-28,credit_card
12600,2059,Clothing,T-Shirt,2,78.97,157.94,15%,05-25-2024,credit_card
12601,2643,Clothing,Jeans,9,292.19,2629.71,10%,2024-10-04,credit_card
12602,2924,Beauty,Lipstick,2,332.57,665.14,5%,2024-02-21,PayPal
12603,2714,Beauty,Perfume,2,361.96,723.92,0%,14/07/2023,bank transfer
12604,2755,Electronics,Smartphone,3,131.34,394.02,10%,2023-08-20,PayPal
12605,2035,Clothing,T-Shirt,3,49.18,147.54,15%,2023-12-31,credit_card
12606,2445,Clothing,Sneakers,4,43.95,175.8,15%,27/06/2023,PayPal
12607,2093,Clothing,Jeans,7,215.95,1511.6499999999999,10%,2024-05-16,credit_card
12608,2950,Beauty,Foundation,9,473.19,4258.71,10%,05-26-2023,credit_card
12609,2959,Toys,Board Game,2,112.78,225.56,5%,2024-06-07,credit_card
12610,2207,Toys,Board Game,4,132.09,528.36,10%,2025-03-04,bank transfer
12611,2353,Home & Kitchen,Blender,9,54.94,494.46,,11/04/2023,BANK_TRANSFER
12612,2903,Toys,Doll,2,304.76,609.52,15%,2024-07-12,PayPal
12613,2332,Books,Non-Fiction,10,341.54,3415.4,5%,29/05/2024,Credit Card
12614,2817,Beauty,Skincare Set,1,323.25,323.25,10%,20/08/2023,credit_card
12615,2862,Clothing,Jeans,10,431.26,4312.6,15%,02/11/2024,bank transfer
12616,2725,Toys,Doll,8,245.78,1966.24,5%,01-31-2025,Credit Card
12617,2159,Beauty,Foundation,9,71.56,644.04,10%,2023-11-25,BANK_TRANSFER
12618,2954,Toys,Board Game,7,148.26,1037.82,5%,2024-01-17,PayPal
12619,2957,Electronics,Tablet,8,332.9,2663.2,0%,2023-08-14,bank transfer
12620,2024,Clothing,Jacket,4,308.5,1234.0,10%,03-07-2024,credit_card
12621,2404,Electronics,Smartphone,4,267.85,1071.4,5%,01-28-2024,credit_card
12622,2805,Clothing,Jeans,2,343.07,686.14,,03-12-2025,credit_card
12623,2516,Beauty,Skincare Set,8,320.51,2564.08,10%,2023-09-06,bank transfer
12624,2732,Home & Kitchen,Microwave,2,441.26,882.52,0%,03/11/2024,Credit Card
12625,2364,Toys,Board Game,9,295.08,2655.72,5%,05-01-2023,BANK_TRANSFER
12626,2382,Toys,Board Game,4,390.41,1561.64,10%,02/06/2024,PayPal
12627,2532,Books,Biography,1,128.11,128.11,10%,11-14-2024,BANK_TRANSFER
12628,2956,Electronics,Smartphone,4,340.7,1362.8,10%,2023-10-01,credit_card
12629,2152,Toys,Lego,3,451.59,1354.77,10%,2024-07-28,BANK_TRANSFER
12630,2562,Beauty,Skincare Set,6,195.94,1175.6399999999999,10%,04-08-2024,Credit Card
12631,2689,Home & Kitchen,Cookware,7,390.66,2734.6200000000003,5%,05-14-2023,paypal
12632,2947,Beauty,Perfume,8,363.77,2910.16,10%,08/10/2024,paypal
12633,2608,Electronics,Headphones,2,34.47,68.94,15%,11-29-2023,PayPal
12634,2617,Books,Biography,6,292.85,1757.1000000000001,0%,10-13-2023,PayPal
12635,2420,Toys,Doll,6,69.44,416.64,0%,2023-10-12,BANK_TRANSFER
12636,2250,Beauty,Foundation,10,483.82,4838.2,5%,2024-11-15,PayPal
12637,2117,Clothing,Jeans,5,406.65,2033.25,,2024-08-23,bank transfer
12638,2866,Home & Kitchen,Vacuum Cleaner,10,59.31,593.1,10%,03-07-2024,Credit Card
12639,2512,Beauty,Foundation,10,65.27,652.6999999999999,10%,2023-11-10,credit_card
12640,2740,Home & Kitchen,Blender,7,299.26,2094.8199999999997,10%,08/09/2024,credit_card
12641,2578,Toys,Doll,3,175.72,527.16,15%,2024-02-24,BANK_TRANSFER
12642,2335,Clothing,Jeans,4,22.28,89.12,0%,28/06/2024,credit_card
12643,2418,Books,Biography,10,273.11,2731.1000000000004,15%,08/03/2025,BANK_TRANSFER
12644,2932,Books,Non-Fiction,9,196.98,1772.82,5%,2024-11-10,PayPal
12645,2774,Clothing,Jeans,4,55.03,220.12,15%,2024-08-18,PayPal
12646,2295,Home & Kitchen,Cookware,3,401.95,1205.85,10%,11-20-2023,bank transfer
12647,2938,Toys,Board Game,2,457.96,915.92,5%,01/03/2025,bank transfer
12648,2755,Beauty,Skincare Set,5,379.51,1897.55,5%,29/09/2024,Credit Card
12649,2371,Clothing,Jacket,4,412.1,1648.4,10%,07/11/2024,credit_card
12650,2186,Electronics,Headphones,8,112.16,897.28,10%,03-29-2023,bank transfer
12651,2246,Home & Kitchen,Microwave,7,135.47,948.29,15%,08-11-2024,Credit Card
12652,2637,Books,Fiction,6,108.22,649.3199999999999,5%,01-13-2024,paypal
12653,2268,Clothing,Jeans,2,383.71,767.42,5%,12-25-2024,bank transfer
12654,2643,Books,Comics,3,474.22,1422.66,5%,2023-05-17,Credit Card
12655,2237,Home & Kitchen,Blender,10,359.83,3598.2999999999997,,09-17-2024,BANK_TRANSFER
12656,2530,Books,Non-Fiction,9,441.33,3971.97,5%,16/06/2024,BANK_TRANSFER
12657,2552,Clothing,Sneakers,9,321.16,2890.44,10%,10-07-2023,Credit Card
12658,2021,Home & Kitchen,Vacuum Cleaner,5,196.89,984.4499999999999,5%,2023-03-25,PayPal
12659,2911,Electronics,Laptop,3,215.75,647.25,15%,05-18-2023,paypal
12660,2737,Clothing,Sneakers,2,42.28,84.56,10%,14/01/2025,Credit Card
12661,2867,Beauty,Skincare Set,8,20.57,164.56,5%,08-04-2024,bank transfer
12662,2794,Toys,Doll,6,349.26,2095.56,5%,03/02/2025,PayPal
12663,2520,Clothing,Sneakers,10,222.02,2220.2000000000003,5%,2025-03-13,Credit Card
12664,2100,Home & Kitchen,Blender,7,278.35,1948.4500000000003,5%,2023-11-25,credit_card
12665,2752,Toys,Doll,1,281.04,281.04,15%,13/02/2024,bank transfer
12666,2478,Clothing,Sneakers,1,142.3,142.3,,19/06/2024,bank transfer
12667,2599,Electronics,Laptop,10,240.57,2405.7,,09-14-2023,BANK_TRANSFER
12668,2298,Electronics,Tablet,2,238.03,476.06,15%,06-18-2023,credit_card
12669,2940,Beauty,Foundation,10,197.27,1972.7,5%,07-13-2024,credit_card
12670,2526,Books,Non-Fiction,3,411.23,1233.69,0%,2023-09-08,bank transfer
12671,2334,Toys,Lego,1,228.33,228.33,0%,06/05/2024,paypal
12672,2002,Home & Kitchen,Vacuum Cleaner,5,303.8,1519.0,0%,31/05/2023,PayPal
12673,2375,Home & Kitchen,Blender,3,448.28,1344.84,10%,2023-05-20,BANK_TRANSFER
12674,2293,Books,Biography,1,433.79,433.79,10%,30/09/2023,credit_card
12675,2837,Electronics,Smartphone,8,445.76,3566.08,,03/09/2023,BANK_TRANSFER
12676,2934,Electronics,Headphones,6,138.65,831.9000000000001,,09/03/2024,bank transfer
12677,2553,Clothing,Jeans,9,22.32,200.88,5%,25/07/2023,PayPal
12678,2318,Beauty,Perfume,3,134.23,402.68999999999994,,10-07-2023,Credit Card
12679,2502,Toys,Action Figure,9,142.96,1286.64,15%,2024-10-05,credit_card
12680,2828,Beauty,Skincare Set,9,455.13,4096.17,5%,06/06/2024,PayPal
12681,2381,Beauty,Skincare Set,1,326.38,326.38,5%,16/12/2023,BANK_TRANSFER
12682,2623,Clothing,Jacket,3,45.44,136.32,5%,29/01/2025,bank transfer
12683,2014,Beauty,Lipstick,6,72.01,432.06000000000006,5%,2024-02-07,PayPal
12684,2504,Books,Fiction,8,82.06,656.48,,22/08/2024,Credit Card
12685,2231,Clothing,T-Shirt,4,317.06,1268.24,5%,2024-06-13,PayPal
12686,2985,Books,Fiction,5,369.03,1845.1499999999999,0%,2023-04-01,bank transfer
12687,2084,Clothing,Jeans,9,430.52,3874.68,0%,03-26-2023,BANK_TRANSFER
12688,2130,Beauty,Skincare Set,6,470.62,2823.7200000000003,10%,07/01/2025,credit_card
12689,2743,Books,Biography,7,104.84,733.88,10%,31/07/2023,credit_card
12690,2838,Books,Comics,7,158.34,1108.38,15%,10-09-2024,paypal
12691,2145,Books,Biography,4,123.96,495.84,10%,27/07/2024,BANK_TRANSFER
12692,2891,Clothing,Jeans,4,182.59,730.36,15%,12/07/2023,paypal
12693,2857,Home & Kitchen,Blender,4,457.76,1831.04,10%,2023-07-24,paypal
12694,2028,Beauty,Lipstick,5,289.68,1448.4,5%,11-05-2023,bank transfer
12695,2066,Books,Non-Fiction,5,370.4,1852.0,10%,2023-08-19,bank transfer
12696,2163,Toys,Doll,8,247.61,1980.88,10%,05/05/2024,bank transfer
12697,2229,Home & Kitchen,Blender,9,19.28,173.52,10%,01-23-2024,Credit Card
12698,2261,Toys,Doll,2,36.78,73.56,,12-25-2023,BANK_TRANSFER
12699,2449,Beauty,Skincare Set,7,271.27,1898.8899999999999,5%,2024-11-14,credit_card
12700,2424,Beauty,Lipstick,1,360.8,360.8,,02-13-2025,BANK_TRANSFER
12701,2460,Books,Non-Fiction,1,111.59,111.59,,08-26-2024,bank transfer
12702,2952,Books,Comics,4,362.35,1449.4,,13/12/2023,Credit Card
12703,2676,Clothing,Jeans,10,406.28,4062.7999999999997,5%,2025-01-01,BANK_TRANSFER
12704,2301,Home & Kitchen,Blender,7,208.89,1462.23,15%,11-03-2024,BANK_TRANSFER
12705,2919,Home & Kitchen,Cookware,2,374.48,748.96,10%,11/12/2024,paypal
12706,2303,Books,Biography,2,204.99,409.98,10%,2023-06-16,BANK_TRANSFER
12707,2287,Beauty,Lipstick,1,340.78,340.78,0%,2024-07-26,paypal
12708,2395,Books,Non-Fiction,10,383.18,3831.8,10%,2024-04-04,paypal
12709,2010,Beauty,Perfume,2,496.0,992.0,,02/08/2024,PayPal
12710,2707,Beauty,Perfume,7,175.97,1231.79,15%,12-13-2024,bank transfer
12711,2630,Books,Comics,9,208.47,1876.23,5%,24/06/2024,Credit Card
12712,2270,Electronics,Smartphone,6,86.98,521.88,10%,05/03/2024,paypal
12713,2592,Home & Kitchen,Cookware,10,106.02,1060.2,15%,01-16-2024,BANK_TRANSFER
12714,2970,Toys,Board Game,2,348.23,696.46,5%,2023-05-14,paypal
12715,2605,Beauty,Perfume,10,458.94,4589.4,15%,01-20-2025,paypal
12716,2778,Beauty,Lipstick,10,200.33,2003.3000000000002,5%,09-01-2024,paypal
12717,2844,Electronics,Tablet,9,94.02,846.18,10%,08-01-2023,credit_card
12718,2862,Toys,Action Figure,7,146.12,1022.84,5%,01-09-2024,credit_card
12719,2361,Clothing,Jeans,1,230.25,230.25,5%,28/07/2024,credit_card
12720,2257,Electronics,Headphones,9,148.87,1339.83,10%,11-05-2024,credit_card
12721,2133,Toys,Board Game,2,120.62,241.24,10%,07-31-2024,PayPal
12722,2276,Electronics,Headphones,4,369.31,1477.24,5%,29/04/2024,paypal
12723,2776,Beauty,Skincare Set,9,8.88,79.92,15%,10-03-2024,PayPal
12724,2683,Home & Kitchen,Microwave,4,271.92,1087.68,15%,2023-12-03,BANK_TRANSFER
