Transaction_ID,Customer_ID,Region,Product_Category,Product_Name,Quantity,Unit_Price ($),Total_Sales ($),Transaction_Date,Payment_Method
16341,4426,West,Home & Kitchen,Microwave,2,185.75,371.5,2024-01-06,Bank Transfer
16342,2580,South,Electronics,Laptop,1,125.34,125.34,2023-07-20,PayPal
16343,2891,North,Home & Kitchen,Microwave,2,320.02,640.04,2024-11-27,Bank Transfer
16344,2722,North,Beauty,Foundation,4,261.83,1047.32,2025-01-26,Bank Transfer
16345,2881,South,Toys,Doll,6,181.09,1086.54,2023-10-30,Bank Transfer
16346,3122,South,Home & Kitchen,Vacuum Cleaner,5,326.01,1630.05,2024-05-30,Credit Card
16347,4653,South,Beauty,Foundation,4,294.29,1177.16,2024-06-25,PayPal
16348,4008,South,Beauty,Skincare Set,8,453.71,3629.68,2023-05-20,Bank Transfer
16349,4070,East,Electronics,Smartphone,7,300.42,2102.94,2023-09-05,Bank Transfer
16350,3474,West,Electronics,Headphones,4,256.32,1025.28,2023-04-07,Credit Card
16351,2383,East,Home & Kitchen,Cookware,10,412.72,4127.2,2023-10-01,Credit Card
16352,4182,West,Electronics,Laptop,5,105.2,526.0,2024-06-03,Bank Transfer
16353,3450,West,Electronics,Tablet,10,125.56,1255.6,2024-02-20,Bank Transfer
16354,4551,West,Toys,Lego,5,392.87,1964.35,2023-07-15,Bank Transfer
16355,3591,East,Books,Biography,3,223.96,671.88,2024-08-05,Bank Transfer
16356,3787,South,Home & Kitchen,Cookware,9,207.57,1868.13,2024-08-11,Credit Card
16357,2144,East,Home & Kitchen,Cookware,5,444.1,2220.5,2023-04-08,PayPal
16358,3887,East,Home & Kitchen,Cookware,10,307.0,3070.0,2024-03-01,Credit Card
16359,3703,West,Electronics,Smartphone,2,402.44,804.88,2024-12-02,Credit Card
16360,3436,North,Toys,Action Figure,4,405.87,1623.48,2024-02-22,PayPal
16361,2224,North,Electronics,Smartphone,4,64.41,257.64,2023-07-03,Bank Transfer
16362,2220,East,Beauty,Foundation,5,328.58,1642.9,2024-05-13,Bank Transfer
16363,2179,West,Clothing,Jeans,8,476.5,3812.0,2024-06-12,PayPal
16364,3655,East,Clothing,T-Shirt,5,242.61,1213.05,2024-11-21,Credit Card
16365,2433,East,Clothing,Sneakers,1,367.43,367.43,2024-10-26,Bank Transfer
16366,2265,South,Books,Fiction,2,285.53,571.06,2023-12-26,PayPal
16367,2954,West,Electronics,Headphones,3,106.4,319.2,2025-01-23,PayPal
16368,2429,North,Beauty,Lipstick,3,101.62,304.86,2023-10-19,PayPal
16369,4464,North,Beauty,Perfume,10,219.75,2197.5,2023-08-23,Bank Transfer
16370,4775,North,Clothing,T-Shirt,6,244.08,1464.48,2024-11-13,PayPal
16371,4245,East,Toys,Board Game,9,254.05,2286.45,2023-03-24,Credit Card
16372,3578,West,Books,Biography,10,477.73,4777.3,2025-03-09,Credit Card
16373,2480,South,Books,Non-Fiction,1,54.63,54.63,2023-08-05,PayPal
16374,3354,North,Clothing,Jacket,6,193.36,1160.16,2023-08-05,PayPal
16375,2890,West,Clothing,T-Shirt,9,259.7,2337.3,2025-02-21,PayPal
16376,2925,North,Electronics,Tablet,4,481.74,1926.96,2024-07-26,Credit Card
16377,4171,South,Toys,Action Figure,10,254.64,2546.4,2025-02-19,Bank Transfer
16378,3903,West,Books,Biography,3,388.76,1166.28,2024-04-06,Credit Card
16379,3411,East,Beauty,Perfume,6,375.89,2255.34,2024-10-29,PayPal
16380,3363,East,Clothing,T-Shirt,6,285.39,1712.34,2023-12-21,Bank Transfer
16381,2778,North,Electronics,Headphones,2,69.7,139.4,2024-04-07,Bank Transfer
16382,4396,North,Beauty,Lipstick,5,113.29,566.45,2024-07-04,PayPal
16383,2029,West,Books,Fiction,1,123.87,123.87,2024-10-05,PayPal
16384,2035,South,Clothing,Jacket,9,24.14,217.26,2025-01-29,Credit Card
16385,3420,North,Toys,Action Figure,9,192.71,1734.39,2023-04-11,Credit Card
16386,4671,West,Clothing,Jacket,3,307.2,921.6,2023-12-25,Credit Card
16387,2589,South,Toys,Doll,5,76.41,382.05,2023-04-19,PayPal
16388,2904,North,Electronics,Tablet,3,91.64,274.92,2023-06-09,Bank Transfer
16389,4568,North,Electronics,Tablet,7,354.96,2484.72,2024-05-25,Credit Card
16390,4170,West,Books,Comics,1,88.78,88.78,2025-01-09,PayPal
16391,2340,North,Toys,Doll,5,71.99,359.95,2024-10-03,Bank Transfer
16392,2175,East,Clothing,Jeans,6,489.03,2934.18,2024-01-23,PayPal
16393,3924,South,Electronics,Headphones,7,12.29,86.03,2023-04-12,PayPal
16394,3715,South,Clothing,Sneakers,3,166.08,498.24,2024-02-22,PayPal
16395,2597,East,Books,Non-Fiction,7,22.29,156.03,2023-08-13,Credit Card
16396,2451,West,Toys,Doll,4,419.83,1679.32,2023-06-18,PayPal
16397,2557,East,Clothing,Sneakers,10,293.85,2938.5,2023-11-25,PayPal
16398,3160,East,Beauty,Perfume,6,28.74,172.44,2023-12-16,PayPal
16399,3357,South,Clothing,Jacket,5,309.6,1548.0,2024-10-11,Credit Card
16400,4057,West,Home & Kitchen,Blender,4,65.93,263.72,2024-03-29,PayPal
16401,4382,North,Home & Kitchen,Microwave,6,250.39,1502.34,2025-02-09,PayPal
16402,3017,East,Books,Biography,3,336.36,1009.08,2023-04-06,Credit Card
16403,4375,East,Books,Comics,3,78.51,235.53,2023-11-17,PayPal
16404,4063,West,Books,Non-Fiction,5,251.04,1255.2,2024-08-06,Bank Transfer
16405,2839,East,Beauty,Lipstick,5,231.42,1157.1,2024-10-14,PayPal
16406,3638,West,Toys,Lego,9,458.3,4124.7,2023-05-11,PayPal
16407,2226,North,Beauty,Foundation,4,497.87,1991.48,2023-06-19,Credit Card
16408,3814,West,Clothing,Jeans,5,328.96,1644.8,2023-12-09,Credit Card
16409,4161,North,Electronics,Smartphone,9,428.16,3853.44,2024-10-01,Credit Card
16410,4021,West,Toys,Lego,4,325.21,1300.84,2024-05-05,Credit Card
16411,3452,East,Home & Kitchen,Cookware,3,438.76,1316.28,2023-08-02,Bank Transfer
16412,4049,North,Home & Kitchen,Blender,7,219.47,1536.29,2024-05-20,PayPal
16413,4314,East,Home & Kitchen,Microwave,7,305.95,2141.65,2023-06-23,PayPal
16414,3515,North,Clothing,Jeans,8,423.36,3386.88,2024-05-23,Bank Transfer
16415,3232,West,Clothing,Sneakers,4,459.45,1837.8,2024-02-28,Credit Card
16416,3646,West,Books,Non-Fiction,4,17.22,68.88,2023-08-05,PayPal
16417,3736,West,Electronics,Headphones,9,56.46,508.14,2023-06-15,Bank Transfer
16418,2306,South,Books,Comics,10,465.93,4659.3,2023-11-19,PayPal
16419,4060,South,Clothing,T-Shirt,7,286.41,2004.87,2023-05-17,Bank Transfer
16420,3724,North,Beauty,Lipstick,3,495.15,1485.45,2024-12-01,Bank Transfer
16421,3690,South,Books,Fiction,9,397.35,3576.15,2023-11-17,PayPal
16422,3518,West,Toys,Board Game,5,409.98,2049.9,2024-02-02,Credit Card
16423,3392,South,Clothing,Jeans,4,196.13,784.52,2023-09-12,Credit Card
16424,4985,South,Clothing,Jacket,1,132.48,132.48,2023-07-03,Bank Transfer
16425,2420,East,Beauty,Lipstick,9,301.14,2710.26,2024-09-06,Credit Card
16426,4937,North,Beauty,Perfume,6,440.12,2640.72,2024-05-16,PayPal
16427,4219,North,Beauty,Lipstick,2,364.22,728.44,2023-09-18,Bank Transfer
16428,2134,North,Electronics,Tablet,7,238.73,1671.11,2024-06-28,PayPal
16429,4031,South,Toys,Lego,3,377.83,1133.49,2024-05-13,PayPal
16430,3451,West,Clothing,T-Shirt,6,346.75,2080.5,2023-10-31,Credit Card
16431,3554,East,Beauty,Skincare Set,8,456.96,3655.68,2024-11-10,PayPal
16432,3165,North,Electronics,Laptop,3,135.46,406.38,2024-08-06,Bank Transfer
16433,3870,South,Home & Kitchen,Vacuum Cleaner,5,64.06,320.3,2024-06-19,Bank Transfer
16434,3820,West,Toys,Board Game,6,237.68,1426.08,2024-01-24,PayPal
16435,4706,East,Home & Kitchen,Microwave,1,183.74,183.74,2024-11-29,PayPal
16436,3343,East,Home & Kitchen,Microwave,10,487.56,4875.6,2023-06-19,Bank Transfer
16437,3465,North,Clothing,Jeans,7,8.71,60.97,2023-07-26,Credit Card
16438,4227,North,Electronics,Tablet,4,467.02,1868.08,2024-10-02,Credit Card
16439,3080,West,Electronics,Laptop,10,477.76,4777.6,2025-02-15,Credit Card
16440,3179,South,Home & Kitchen,Blender,7,30.22,211.54,2024-07-20,PayPal
16441,3696,West,Toys,Board Game,7,445.34,3117.38,2023-11-22,PayPal
16442,2111,North,Books,Biography,5,238.04,1190.2,2023-05-28,Bank Transfer
16443,4185,West,Home & Kitchen,Blender,8,384.24,3073.92,2024-10-17,Bank Transfer
16444,4280,South,Clothing,Jeans,8,44.23,353.84,2024-06-02,Bank Transfer
16445,2468,East,Home & Kitchen,Microwave,5,477.83,2389.15,2023-11-03,Bank Transfer
16446,4780,East,Toys,Lego,5,305.74,1528.7,2024-02-19,Credit Card
16447,4529,East,Toys,Doll,7,449.85,3148.95,2025-01-22,PayPal
16448,2814,East,Home & Kitchen,Blender,6,338.12,2028.72,2023-08-09,PayPal
16449,3273,North,Electronics,Tablet,4,270.72,1082.88,2023-12-15,Credit Card
16450,2994,North,Home & Kitchen,Microwave,2,90.39,180.78,2024-03-15,Bank Transfer
16451,4032,South,Beauty,Lipstick,8,93.09,744.72,2025-01-31,Bank Transfer
16452,2323,South,Beauty,Skincare Set,3,238.92,716.76,2024-03-21,PayPal
16453,4970,South,Books,Biography,2,435.87,871.74,2023-07-08,Bank Transfer
16454,2904,South,Clothing,Jacket,10,62.03,620.3,2024-12-16,PayPal
16455,3542,West,Clothing,Sneakers,7,499.2,3494.4,2023-08-24,Credit Card
16456,4000,South,Electronics,Headphones,10,438.58,4385.8,2024-06-28,PayPal
16457,3816,East,Clothing,Sneakers,6,199.32,1195.92,2023-10-24,Credit Card
16458,4654,East,Books,Fiction,8,130.29,1042.32,2023-08-24,Bank Transfer
16459,4477,East,Beauty,Skincare Set,6,461.39,2768.34,2024-06-17,PayPal
16460,2148,West,Electronics,Headphones,7,65.99,461.93,2024-10-15,Bank Transfer
16461,3142,South,Toys,Board Game,2,176.91,353.82,2024-10-06,Bank Transfer
16462,2850,East,Beauty,Skincare Set,10,46.54,465.4,2023-06-12,Bank Transfer
16463,2367,East,Books,Biography,2,476.96,953.92,2024-05-27,PayPal
16464,4898,East,Electronics,Laptop,6,310.72,1864.32,2023-08-22,Bank Transfer
16465,3090,East,Home & Kitchen,Cookware,9,171.41,1542.69,2024-02-20,PayPal
16466,4039,North,Clothing,T-Shirt,3,141.36,424.08,2025-01-12,Bank Transfer
16467,4861,South,Books,Fiction,10,224.83,2248.3,2023-09-22,Credit Card
16468,2175,South,Electronics,Laptop,8,50.23,401.84,2024-12-01,PayPal
16469,3855,West,Beauty,Foundation,5,445.23,2226.15,2025-01-03,Credit Card
16470,2588,North,Electronics,Tablet,6,257.92,1547.52,2023-05-25,Credit Card
16471,2495,West,Home & Kitchen,Vacuum Cleaner,6,363.92,2183.52,2023-11-16,PayPal
16472,3138,East,Books,Biography,10,120.7,1207.0,2023-11-17,PayPal
16473,3785,West,Electronics,Headphones,3,254.36,763.08,2025-01-19,PayPal
16474,3171,East,Toys,Board Game,5,109.49,547.45,2024-12-15,Bank Transfer
16475,2035,East,Books,Biography,1,408.97,408.97,2023-12-26,Bank Transfer
16476,2999,South,Books,Fiction,2,388.76,777.52,2024-03-22,Credit Card
16477,3333,South,Beauty,Foundation,10,78.36,783.6,2025-02-04,PayPal
16478,4586,South,Clothing,T-Shirt,3,41.88,125.64,2023-11-06,Credit Card
16479,4798,South,Toys,Action Figure,4,412.98,1651.92,2023-07-05,Bank Transfer
16480,3038,South,Home & Kitchen,Vacuum Cleaner,9,59.28,533.52,2023-07-19,Credit Card
16481,2374,North,Electronics,Tablet,1,276.5,276.5,2024-07-12,Credit Card
16482,4605,South,Clothing,Sneakers,3,269.57,808.71,2023-12-19,PayPal
16483,3452,West,Beauty,Perfume,3,105.46,316.38,2025-03-13,PayPal
16484,3752,East,Clothing,Jacket,6,297.72,1786.32,2023-12-26,Credit Card
16485,4281,South,Books,Comics,5,253.86,1269.3,2024-02-17,Bank Transfer
16486,2705,North,Books,Comics,3,257.05,771.15,2023-10-14,Credit Card
16487,2563,West,Home & Kitchen,Blender,4,183.05,732.2,2024-11-28,Bank Transfer
16488,4987,West,Toys,Lego,7,420.02,2940.14,2024-03-25,Credit Card
16489,4935,East,Electronics,Laptop,3,46.76,140.28,2023-12-04,Credit Card
16490,4774,West,Electronics,Headphones,9,222.12,1999.08,2023-06-12,PayPal
16491,3874,West,Beauty,Skincare Set,8,133.61,1068.88,2024-05-15,Credit Card
16492,4124,West,Home & Kitchen,Blender,2,424.97,849.94,2024-03-03,Bank Transfer
16493,2439,West,Electronics,Headphones,5,116.41,582.05,2023-08-29,Credit Card
16494,3884,North,Toys,Doll,4,384.68,1538.72,2024-10-28,Credit Card
16495,3980,East,Books,Biography,5,307.7,1538.5,2025-01-04,Bank Transfer
16496,2699,South,Home & Kitchen,Blender,3,438.02,1314.06,2024-12-22,Credit Card
16497,3313,West,Clothing,Sneakers,10,298.93,2989.3,2024-01-16,Credit Card
16498,4963,North,Home & Kitchen,Blender,1,280.46,280.46,2023-09-24,Credit Card
16499,3564,East,Home & Kitchen,Microwave,8,401.56,3212.48,2024-03-04,Credit Card
16500,4939,South,Toys,Doll,9,283.43,2550.87,2024-07-03,Bank Transfer
16501,2692,East,Toys,Board Game,8,423.05,3384.4,2024-06-19,Bank Transfer
16502,4301,North,Electronics,Headphones,4,29.41,117.64,2024-01-17,Bank Transfer
16503,3201,North,Beauty,Lipstick,2,250.1,500.2,2024-08-28,Bank Transfer
16504,4458,North,Beauty,Perfume,4,407.28,1629.12,2023-12-05,Credit Card
16505,3635,West,Toys,Doll,9,424.94,3824.46,2023-11-04,Bank Transfer
16506,3634,North,Electronics,Headphones,10,417.86,4178.6,2024-08-21,Credit Card
16507,2127,South,Electronics,Smartphone,9,304.17,2737.53,2023-12-09,PayPal
16508,3507,West,Electronics,Laptop,5,497.02,2485.1,2025-03-12,Credit Card
16509,3192,East,Toys,Board Game,5,94.79,473.95,2024-01-28,Credit Card
16510,4640,South,Beauty,Skincare Set,10,91.36,913.6,2024-11-01,Bank Transfer
16511,2294,West,Electronics,Tablet,3,21.25,63.75,2025-02-03,Bank Transfer
16512,3367,North,Toys,Lego,6,494.72,2968.32,2023-12-20,Bank Transfer
16513,3020,East,Clothing,Jeans,7,177.27,1240.89,2024-03-31,PayPal
16514,4358,North,Clothing,T-Shirt,10,382.22,3822.2,2024-10-19,Credit Card
16515,4710,South,Books,Fiction,9,34.56,311.04,2024-03-20,PayPal
16516,4576,South,Clothing,Sneakers,7,152.85,1069.95,2025-02-24,Credit Card
16517,4588,West,Home & Kitchen,Microwave,3,313.8,941.4,2025-02-17,Credit Card
16518,2419,South,Books,Fiction,7,264.77,1853.39,2024-03-14,PayPal
16519,2444,East,Clothing,Jacket,1,107.84,107.84,2024-02-28,PayPal
16520,2685,West,Home & Kitchen,Blender,2,233.49,466.98,2024-03-23,Credit Card
16521,4888,East,Clothing,Jacket,4,58.85,235.4,2024-05-15,PayPal
16522,4284,North,Toys,Action Figure,7,273.64,1915.48,2025-01-29,Bank Transfer
16523,3463,East,Home & Kitchen,Cookware,9,52.99,476.91,2023-06-15,Credit Card
16524,4262,East,Electronics,Tablet,5,319.79,1598.95,2024-08-18,Bank Transfer
16525,2085,South,Toys,Action Figure,8,81.9,655.2,2024-02-14,PayPal
16526,4842,North,Home & Kitchen,Microwave,7,275.81,1930.67,2025-02-13,Bank Transfer
16527,3768,South,Toys,Lego,5,68.91,344.55,2023-05-10,PayPal
16528,2085,North,Electronics,Tablet,3,203.35,610.05,2023-04-02,Bank Transfer
16529,3945,North,Home & Kitchen,Blender,3,179.16,537.48,2024-05-28,PayPal
16530,4113,East,Home & Kitchen,Blender,6,379.42,2276.52,2024-02-24,Credit Card
16531,3670,South,Toys,Doll,10,322.38,3223.8,2023-04-12,Credit Card
16532,2663,East,Clothing,T-Shirt,4,468.86,1875.44,2024-08-03,Credit Card
16533,2627,East,Home & Kitchen,Cookware,3,461.35,1384.05,2023-04-03,Credit Card
16534,2064,East,Clothing,Jacket,4,363.87,1455.48,2024-03-10,PayPal
16535,4987,North,Home & Kitchen,Blender,3,386.44,1159.32,2024-04-11,Bank Transfer
16536,2919,South,Beauty,Skincare Set,10,314.33,3143.3,2024-03-07,Credit Card
16537,3376,South,Books,Comics,6,347.37,2084.22,2023-09-23,PayPal
16538,3182,East,Clothing,Sneakers,7,310.53,2173.71,2024-01-12,PayPal
16539,3613,North,Clothing,Sneakers,4,159.32,637.28,2025-02-02,Credit Card
16540,2491,South,Electronics,Laptop,3,178.59,535.77,2024-07-05,Credit Card
16541,3879,West,Beauty,Skincare Set,3,289.49,868.47,2024-04-01,PayPal
16542,3941,South,Electronics,Tablet,3,361.49,1084.47,2023-12-18,Bank Transfer
16543,2313,East,Beauty,Lipstick,9,206.03,1854.27,2023-05-13,PayPal
16544,4663,West,Beauty,Skincare Set,3,75.62,226.86,2023-06-21,Credit Card
16545,2919,North,Toys,Doll,3,232.41,697.23,2024-05-04,Credit Card
16546,3883,West,Toys,Lego,8,481.78,3854.24,2023-06-14,Credit Card
16547,2813,West,Toys,Doll,4,110.97,443.88,2024-09-08,Bank Transfer
16548,4988,East,Home & Kitchen,Vacuum Cleaner,7,326.29,2284.03,2024-02-05,Bank Transfer
16549,3490,South,Electronics,Tablet,3,491.36,1474.08,2023-09-04,Bank Transfer
16550,3327,North,Books,Biography,8,191.24,1529.92,2024-07-08,PayPal
16551,2680,West,Beauty,Perfume,3,444.5,1333.5,2023-04-07,PayPal
16552,2435,East,Beauty,Perfume,5,432.68,2163.4,2024-12-26,Bank Transfer
16553,2682,South,Clothing,Sneakers,1,172.83,172.83,2024-09-18,Bank Transfer
16554,3159,West,Home & Kitchen,Blender,5,53.77,268.85,2024-09-20,Credit Card
16555,3074,East,Books,Fiction,6,93.38,560.28,2023-12-09,Credit Card
16556,3456,East,Toys,Lego,7,186.05,1302.35,2023-10-19,PayPal
16557,4388,East,Beauty,Perfume,2,479.77,959.54,2024-05-14,Bank Transfer
16558,4395,North,Clothing,Jeans,2,140.85,281.7,2023-03-24,Bank Transfer
16559,4694,South,Electronics,Laptop,9,463.8,4174.2,2024-05-23,PayPal
16560,3371,West,Beauty,Skincare Set,10,94.78,947.8,2023-05-23,Bank Transfer
16561,2649,South,Clothing,Jeans,1,485.06,485.06,2024-03-26,Credit Card
16562,2245,South,Electronics,Tablet,2,150.33,300.66,2023-05-31,Bank Transfer
16563,4157,West,Home & Kitchen,Microwave,2,318.38,636.76,2024-06-24,PayPal
16564,4581,South,Toys,Lego,10,39.5,395.0,2023-08-02,PayPal
16565,2296,North,Electronics,Laptop,7,153.33,1073.31,2023-07-23,Bank Transfer
16566,4160,West,Beauty,Lipstick,6,109.3,655.8,2023-06-03,PayPal
16567,3613,West,Books,Non-Fiction,9,6.69,60.21,2023-12-07,Credit Card
16568,4391,East,Electronics,Laptop,7,82.6,578.2,2024-05-02,Credit Card
16569,4149,South,Books,Comics,3,298.59,895.77,2024-10-23,Credit Card
16570,4677,West,Books,Biography,3,198.01,594.03,2024-04-09,Bank Transfer
16571,3628,West,Electronics,Smartphone,1,362.67,362.67,2024-01-18,PayPal
16572,2028,North,Home & Kitchen,Microwave,8,337.18,2697.44,2025-01-06,Credit Card
16573,4985,East,Electronics,Tablet,1,400.65,400.65,2024-07-17,PayPal
16574,3986,West,Clothing,Jeans,2,434.18,868.36,2023-05-21,PayPal
16575,3561,North,Toys,Action Figure,7,410.81,2875.67,2023-10-16,PayPal
16576,2058,West,Books,Comics,1,226.79,226.79,2024-05-24,Credit Card
16577,3522,West,Toys,Board Game,4,157.82,631.28,2023-12-16,PayPal
16578,2297,West,Beauty,Lipstick,9,253.64,2282.76,2023-08-03,Credit Card
16579,4182,North,Books,Comics,8,269.89,2159.12,2023-06-12,Credit Card
16580,4297,South,Beauty,Foundation,8,160.02,1280.16,2023-04-25,Credit Card
16581,4598,West,Clothing,Sneakers,3,272.3,816.9,2023-11-05,Bank Transfer
16582,2902,West,Clothing,T-Shirt,5,57.36,286.8,2025-02-06,PayPal
16583,3965,South,Toys,Lego,4,119.37,477.48,2023-11-29,Bank Transfer
16584,3099,West,Clothing,Jacket,8,374.29,2994.32,2023-06-01,Bank Transfer
16585,3678,East,Electronics,Headphones,7,95.5,668.5,2024-06-12,Bank Transfer
16586,4882,West,Books,Comics,7,73.82,516.74,2024-09-28,Bank Transfer
16587,3192,East,Beauty,Foundation,10,147.23,1472.3,2024-09-17,Credit Card
16588,2771,South,Toys,Board Game,10,188.67,1886.7,2025-01-19,Credit Card
16589,3527,North,Toys,Action Figure,7,167.63,1173.41,2025-02-25,PayPal
16590,3379,South,Clothing,Jeans,1,190.43,190.43,2024-05-17,PayPal
16591,3249,West,Clothing,T-Shirt,7,74.26,519.82,2024-08-19,Credit Card
16592,3555,East,Beauty,Lipstick,4,86.87,347.48,2024-07-30,PayPal
16593,2146,North,Books,Biography,3,121.74,365.22,2023-06-07,PayPal
16594,3984,West,Books,Fiction,5,203.99,1019.95,2024-04-29,Bank Transfer
16595,3265,North,Toys,Board Game,2,171.27,342.54,2024-05-21,Bank Transfer
16596,3908,North,Beauty,Lipstick,8,396.71,3173.68,2025-03-11,Bank Transfer
16597,4941,West,Toys,Lego,9,265.13,2386.17,2024-09-10,Bank Transfer
16598,4392,South,Home & Kitchen,Blender,5,289.97,1449.85,2023-07-20,Bank Transfer
16599,3773,West,Books,Fiction,3,282.49,847.47,2024-01-18,Credit Card
16600,3059,West,Beauty,Perfume,10,202.39,2023.9,2024-07-01,Bank Transfer
16601,4750,South,Beauty,Skincare Set,7,490.34,3432.38,2025-02-19,Bank Transfer
16602,4049,East,Toys,Action Figure,1,23.48,23.48,2024-04-01,Credit Card
16603,4020,West,Clothing,Jacket,10,111.84,1118.4,2024-07-03,Bank Transfer
16604,2153,North,Beauty,Perfume,3,145.9,437.7,2023-03-23,PayPal
16605,4477,West,Toys,Action Figure,9,441.24,3971.16,2024-06-26,Credit Card
16606,2508,West,Electronics,Headphones,2,459.84,919.68,2023-03-20,PayPal
16607,2491,North,Clothing,T-Shirt,9,423.82,3814.38,2024-02-29,PayPal
16608,2345,South,Clothing,Jeans,1,211.39,211.39,2024-04-13,Credit Card
16609,3936,East,Books,Fiction,4,457.74,1830.96,2024-06-05,Credit Card
16610,3762,East,Home & Kitchen,Cookware,10,53.76,537.6,2024-02-18,Bank Transfer
16611,2221,North,Books,Comics,6,327.96,1967.76,2024-10-29,Credit Card
16612,3939,South,Electronics,Headphones,7,468.93,3282.51,2024-10-22,Credit Card
16613,3943,West,Toys,Doll,3,378.68,1136.04,2023-10-17,Bank Transfer
16614,2723,West,Clothing,Sneakers,9,142.54,1282.86,2023-04-04,Bank Transfer
16615,2528,West,Clothing,Sneakers,4,360.17,1440.68,2023-09-02,Credit Card
16616,3523,West,Beauty,Lipstick,5,150.91,754.55,2024-09-20,Bank Transfer
16617,4889,West,Home & Kitchen,Microwave,8,60.23,481.84,2024-01-03,Bank Transfer
16618,3665,North,Home & Kitchen,Vacuum Cleaner,3,360.02,1080.06,2024-11-02,Bank Transfer
16619,2481,West,Beauty,Lipstick,8,93.72,749.76,2024-07-01,PayPal
16620,4978,West,Electronics,Headphones,1,59.98,59.98,2024-01-29,Bank Transfer
16621,3872,South,Home & Kitchen,Vacuum Cleaner,8,278.12,2224.96,2024-06-06,PayPal
16622,4920,West,Clothing,T-Shirt,10,312.21,3122.1,2023-10-02,Credit Card
16623,3463,East,Electronics,Laptop,8,30.27,242.16,2024-02-01,PayPal
16624,3426,North,Books,Comics,6,7.21,43.26,2023-08-28,PayPal
16625,2345,North,Books,Fiction,5,441.62,2208.1,2024-02-25,PayPal
16626,2045,North,Electronics,Laptop,9,62.05,558.45,2024-07-03,PayPal
16627,4069,East,Clothing,Sneakers,6,294.03,1764.18,2024-02-28,PayPal
16628,3658,West,Books,Fiction,1,477.01,477.01,2024-06-13,PayPal
16629,3888,North,Toys,Action Figure,6,258.4,1550.4,2024-10-03,Credit Card
16630,4921,East,Clothing,Jeans,1,74.2,74.2,2025-02-14,Credit Card
16631,4096,South,Beauty,Skincare Set,6,199.77,1198.62,2023-11-19,Credit Card
16632,3515,West,Home & Kitchen,Cookware,3,313.9,941.7,2024-10-17,PayPal
16633,4599,East,Electronics,Smartphone,6,382.61,2295.66,2024-06-30,Bank Transfer
16634,4335,West,Home & Kitchen,Microwave,6,305.43,1832.58,2024-08-04,PayPal
16635,3002,South,Beauty,Foundation,1,21.99,21.99,2024-11-09,Credit Card
